Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
philipp lienhart,Freiburg,999,812,63,20,8,50.0,3580,12,2,19,1,2022-2023,bundesliga
matthijs de ligt,Bayern Munich,1018,1183,132,39,4,0.0,3942,12,0,11,3,2022-2023,bundesliga
dimitris limnios,Köln,2,10,16,3,2,100.0,54,0,0,0,1,2022-2023,bundesliga
jesper lindstrm,Eint Frankfurt,106,316,383,94,86,32.6,1473,41,40,65,34,2022-2023,bundesliga
dejan ljubicic,Köln,116,376,334,58,47,40.4,1290,32,10,39,16,2022-2023,bundesliga
anthony losilla,Bochum,366,705,234,39,20,45.0,645,14,1,24,10,2022-2023,bundesliga
dodi lukebakio,Hertha BSC,111,412,481,103,141,47.5,2513,59,48,82,48,2022-2023,bundesliga
andrey lunyov,Leverkusen,44,1,0,0,0,,134,0,0,0,0,2022-2023,bundesliga
arne maier,Augsburg,167,380,320,38,37,43.2,1020,15,15,39,26,2022-2023,bundesliga
linton maina,Köln,81,349,523,99,68,32.4,2421,53,37,55,26,2022-2023,bundesliga
donyell malen,Dortmund,64,321,498,101,115,44.3,2138,37,38,38,40,2022-2023,bundesliga
sadio mane,Bayern Munich,39,218,375,130,53,45.3,1295,26,33,53,14,2022-2023,bundesliga
myziane maolida,Hertha BSC,3,13,10,3,4,50.0,26,1,0,3,5,2022-2023,bundesliga
omar marmoush,Wolfsburg,79,290,392,91,99,38.4,1076,31,22,75,42,2022-2023,bundesliga
eric martel,Köln,333,661,213,35,13,53.8,839,20,1,35,25,2022-2023,bundesliga
aaron martin,Mainz 05,303,523,380,14,21,47.6,1217,19,3,15,14,2022-2023,bundesliga
erhan masovic,Bochum,558,464,61,28,5,40.0,911,1,0,10,3,2022-2023,bundesliga
henning matriciani,Schalke 04,505,463,137,6,15,40.0,1077,17,1,17,10,2022-2023,bundesliga
konstantinos mavropanos,Stuttgart,874,875,157,47,40,40.0,2663,26,2,31,5,2022-2023,bundesliga
philipp max,Eint Frankfurt,107,230,206,16,7,42.9,546,7,0,8,3,2022-2023,bundesliga
eric maxim choupomoting,Bayern Munich,19,175,214,68,29,69.0,247,5,7,32,16,2022-2023,bundesliga
keke maximilian topp,Schalke 04,0,2,8,1,2,0.0,38,1,0,0,0,2022-2023,bundesliga
ibrahim maza,Hertha BSC,11,6,8,3,1,0.0,52,1,1,2,0,2022-2023,bundesliga
noussair mazraoui,Bayern Munich,252,449,282,27,27,66.7,1478,26,8,11,5,2022-2023,bundesliga
noah mbamba,Leverkusen,0,0,0,0,0,,0,0,0,0,0,2022-2023,bundesliga
jeanmanuel mbom,Werder Bremen,0,3,0,0,0,,0,0,0,0,0,2022-2023,bundesliga
nathanael mbuku,Augsburg,1,7,4,1,0,,20,0,0,2,1,2022-2023,bundesliga
thomas meunier,Dortmund,131,213,162,11,10,40.0,556,7,1,8,5,2022-2023,bundesliga
alexander meyer,Dortmund,327,7,1,1,0,,669,0,0,0,0,2022-2023,bundesliga
sven michel,Union Berlin,25,85,152,20,12,25.0,164,3,1,20,7,2022-2023,bundesliga
enzo millot,Stuttgart,94,264,196,35,46,45.7,729,14,7,18,13,2022-2023,bundesliga
maximilian mittelstadt,Hertha BSC,223,281,126,8,33,57.6,982,19,4,12,9,2022-2023,bundesliga
anthony modeste,Dortmund,34,98,88,34,4,0.0,94,1,2,18,9,2022-2023,bundesliga
tobias mohr,Schalke 04,198,219,183,13,7,57.1,793,7,1,8,8,2022-2023,bundesliga
clinton mola,Stuttgart,9,4,2,0,0,,0,0,0,0,0,2022-2023,bundesliga
florent mollet,Schalke 04,23,110,75,9,5,40.0,309,8,0,11,8,2022-2023,bundesliga
youssoufa moukoko,Dortmund,24,137,191,62,45,37.8,420,7,6,30,20,2022-2023,bundesliga
florian muller,Stuttgart,761,16,0,0,0,,1279,0,0,0,0,2022-2023,bundesliga
thomas muller,Bayern Munich,93,409,521,114,18,50.0,1010,24,11,49,20,2022-2023,bundesliga
jamal musiala,Bayern Munich,142,667,616,144,152,50.7,2802,61,33,79,70,2022-2023,bundesliga
marlon mustapha,Mainz 05,2,22,22,5,3,66.7,133,4,2,7,2,2022-2023,bundesliga
obite ndicka,Eint Frankfurt,1078,1003,90,25,10,60.0,3115,14,2,18,5,2022-2023,bundesliga
nathan ngoumou,Gladbach,59,95,158,27,27,25.9,551,12,12,18,4,2022-2023,bundesliga
stanley nsoki,Hoffenheim,415,481,43,7,21,57.1,1443,6,0,14,4,2022-2023,bundesliga
nikolas nartey,Stuttgart,103,172,70,4,8,50.0,356,5,1,4,9,2022-2023,bundesliga
luca netz,Gladbach,155,184,113,11,13,76.9,463,10,3,13,6,2022-2023,bundesliga
manuel neuer,Bayern Munich,519,8,2,2,0,,910,0,0,1,0,2022-2023,bundesliga
florian neuhaus,Gladbach,133,448,232,41,34,35.3,1238,26,4,22,14,2022-2023,bundesliga
jessic ngankam,Hertha BSC,31,102,107,34,28,35.7,275,7,6,26,18,2022-2023,bundesliga
florian niederlechner,Augsburg,40,143,151,39,20,25.0,175,5,1,16,11,2022-2023,bundesliga
florian niederlechner,Hertha BSC,27,114,111,32,22,50.0,225,6,4,11,6,2022-2023,bundesliga
justin njinmah,Dortmund,0,1,3,1,1,0.0,8,0,0,0,2,2022-2023,bundesliga
christopher nkunku,RB Leipzig,57,356,448,128,77,49.4,1225,23,23,45,38,2022-2023,bundesliga
felix nmecha,Wolfsburg,183,536,258,40,46,56.5,1235,22,2,41,13,2022-2023,bundesliga
lukas nmecha,Wolfsburg,19,131,169,34,26,38.5,304,7,5,38,11,2022-2023,bundesliga
hugo novoa,RB Leipzig,21,58,58,11,10,50.0,124,1,3,1,7,2022-2023,bundesliga
rjan nyland,RB Leipzig,103,0,0,0,0,,196,0,0,0,0,2022-2023,bundesliga
tim oermann,Bochum,51,18,0,0,0,,82,0,0,1,0,2022-2023,bundesliga
finn ole becker,Hoffenheim,58,116,88,9,9,44.4,296,10,2,5,5,2022-2023,bundesliga
mathias olesen,Köln,45,113,38,3,4,50.0,212,5,0,4,9,2022-2023,bundesliga
dani olmo,RB Leipzig,71,385,360,53,74,51.4,1358,36,15,45,30,2022-2023,bundesliga
jan olschowsky,Gladbach,177,0,0,0,0,,300,0,0,0,0,2022-2023,bundesliga
jonas omlin,Gladbach,769,4,0,0,0,,1262,0,0,0,0,2022-2023,bundesliga
karim onisiwo,Mainz 05,42,387,569,157,104,35.6,1365,39,33,111,50,2022-2023,bundesliga
willi orban,RB Leipzig,1473,1441,99,55,17,47.1,4775,21,1,13,8,2022-2023,bundesliga
ivan ordets,Bochum,716,520,103,66,3,66.7,647,4,1,9,4,2022-2023,bundesliga
jordi oseitutu,Bochum,95,125,135,21,24,41.7,758,13,8,25,11,2022-2023,bundesliga
patrick osterhage,Bochum,134,242,102,12,14,35.7,386,11,1,17,12,2022-2023,bundesliga
paulo otavio,Wolfsburg,508,676,338,29,47,46.8,2264,24,2,28,7,2022-2023,bundesliga
thomas ouwejan,Schalke 04,172,245,196,9,5,20.0,525,13,1,9,4,2022-2023,bundesliga
reece oxford,Augsburg,47,19,2,0,0,,70,0,0,1,0,2022-2023,bundesliga
salih ozcan,Dortmund,286,773,115,7,12,50.0,1014,10,0,18,21,2022-2023,bundesliga
levin oztunal,Union Berlin,0,2,1,0,0,,41,1,0,0,0,2022-2023,bundesliga
exequiel palacios,Leverkusen,364,861,220,16,16,62.5,1349,15,2,19,24,2022-2023,bundesliga
milos pantovic,Union Berlin,34,41,33,7,1,0.0,81,0,0,3,2,2022-2023,bundesliga
antonios papadopoulos,Dortmund,8,12,1,1,0,,56,0,0,0,0,2022-2023,bundesliga
kevin paredes,Wolfsburg,52,105,122,15,15,26.7,651,7,7,9,4,2022-2023,bundesliga
marco pasalic,Dortmund,2,3,5,0,1,100.0,53,1,0,1,1,2022-2023,bundesliga
felix passlack,Dortmund,13,25,10,1,1,100.0,43,1,0,1,1,2022-2023,bundesliga
paulinho,Leverkusen,4,18,17,3,4,50.0,58,2,3,2,1,2022-2023,bundesliga
benjamin pavard,Bayern Munich,1017,1351,337,47,6,0.0,4097,21,2,11,2,2022-2023,bundesliga
jiri pavlenka,Werder Bremen,1275,5,0,0,1,0.0,2157,2,2,1,0,2022-2023,bundesliga
kristian pedersen,Köln,94,91,31,2,7,28.6,222,0,0,1,1,2022-2023,bundesliga
mads pedersen,Augsburg,325,364,261,13,39,43.6,1157,29,5,34,14,2022-2023,bundesliga
jordan pefok,Union Berlin,55,195,244,71,16,56.3,177,3,1,42,26,2022-2023,bundesliga
dzenan pejcinovic,Wolfsburg,0,0,1,1,0,,0,0,0,0,0,2022-2023,bundesliga
peter pekarik,Hertha BSC,58,66,15,0,0,,213,0,0,1,1,2022-2023,bundesliga
luca pellegrini,Eint Frankfurt,127,224,170,10,26,42.3,674,17,2,7,5,2022-2023,bundesliga
ricardo pepi,Augsburg,6,21,14,2,5,60.0,57,2,1,4,0,2022-2023,bundesliga
juan perea,Stuttgart,14,65,66,12,16,25.0,165,4,2,17,10,2022-2023,bundesliga
nils petersen,Freiburg,18,55,65,15,5,0.0,52,1,1,16,4,2022-2023,bundesliga
lukas petkov,Augsburg,16,28,18,7,4,25.0,16,0,0,6,3,2022-2023,bundesliga
luca pfeiffer,Stuttgart,16,156,85,29,6,33.3,254,8,0,13,6,2022-2023,bundesliga
maximilian philipp,Wolfsburg,3,19,29,4,2,0.0,31,0,2,1,1,2022-2023,bundesliga
maximilian philipp,Werder Bremen,33,102,66,15,10,50.0,96,4,2,10,8,2022-2023,bundesliga
amos pieper,Werder Bremen,627,742,83,22,3,33.3,1935,12,0,9,8,2022-2023,bundesliga
marvin plattenhardt,Hertha BSC,450,649,356,7,18,16.7,1123,21,5,16,6,2022-2023,bundesliga
alassane plea,Gladbach,94,462,400,57,31,51.6,1321,32,13,39,22,2022-2023,bundesliga
joel pohjanpalo,Leverkusen,0,1,0,0,0,,2,0,0,0,0,2022-2023,bundesliga
sebastian polter,Schalke 04,21,104,108,43,4,50.0,131,4,2,26,11,2022-2023,bundesliga
stefan posch,Hoffenheim,7,5,0,0,0,,11,0,0,0,0,2022-2023,bundesliga
yussuf poulsen,RB Leipzig,17,102,80,28,9,66.7,271,3,3,27,10,2022-2023,bundesliga
grischa promel,Hoffenheim,159,327,170,39,14,35.7,674,12,6,24,13,2022-2023,bundesliga
tymoteusz puchacz,Union Berlin,5,19,20,0,2,0.0,31,0,0,4,0,2022-2023,bundesliga
eduardo quaresma,Hoffenheim,25,53,4,1,2,50.0,133,1,0,1,0,2022-2023,bundesliga
joshua quarshie,Hoffenheim,0,0,3,1,0,,6,0,0,0,0,2022-2023,bundesliga
diant ramaj,Eint Frankfurt,28,0,0,0,0,,66,0,0,0,0,2022-2023,bundesliga
nicolai rapp,Werder Bremen,24,36,8,3,1,0.0,46,0,1,0,0,2022-2023,bundesliga
david raum,RB Leipzig,365,547,471,34,34,23.5,1564,23,10,17,9,2022-2023,bundesliga
rocco reitz,Gladbach,0,2,0,0,0,,2,0,0,0,0,2022-2023,bundesliga
marco reus,Dortmund,106,329,308,61,25,36.0,1006,25,11,29,16,2022-2023,bundesliga
elvis rexhbecaj,Augsburg,370,631,194,8,21,28.6,1450,15,0,35,13,2022-2023,bundesliga
gio reyna,Dortmund,36,168,220,46,23,34.8,759,19,7,13,15,2022-2023,bundesliga
marco richter,Hertha BSC,202,482,412,44,88,40.9,1173,28,8,57,34,2022-2023,bundesliga
manuel riemann,Bochum,1736,148,1,1,0,,3752,0,0,1,0,2022-2023,bundesliga
sebastian rode,Eint Frankfurt,164,661,178,21,14,50.0,1321,16,3,12,6,2022-2023,bundesliga
agustin rogel,Hertha BSC,434,275,20,11,0,,668,1,0,12,0,2022-2023,bundesliga
merlin rohl,Freiburg,6,16,8,3,1,0.0,39,1,0,2,4,2022-2023,bundesliga
tony rolke,Hertha BSC,3,7,1,0,0,,0,0,0,1,0,2022-2023,bundesliga
tom rothe,Dortmund,8,7,7,1,1,100.0,14,0,0,0,0,2022-2023,bundesliga
jerome roussillon,Wolfsburg,0,4,7,0,1,0.0,5,0,0,2,2,2022-2023,bundesliga
jerome roussillon,Union Berlin,142,222,193,13,28,39.3,551,11,4,12,8,2022-2023,bundesliga
sebastian rudy,Hoffenheim,141,296,112,4,3,0.0,461,5,0,12,8,2022-2023,bundesliga
georginio rutter,Hoffenheim,27,98,219,67,71,47.9,723,11,24,46,25,2022-2023,bundesliga
julian ryerson,Union Berlin,176,246,215,12,38,47.4,690,16,4,11,14,2022-2023,bundesliga
julian ryerson,Dortmund,313,548,311,12,47,36.2,1758,26,6,18,18,2022-2023,bundesliga
frederik rnnow,Union Berlin,1318,23,0,0,0,,3107,0,0,0,0,2022-2023,bundesliga
marcel sabitzer,Bayern Munich,88,323,141,9,3,33.3,572,8,0,6,3,2022-2023,bundesliga
dikenirafid salifou,Werder Bremen,0,0,0,0,0,,0,0,0,0,0,2022-2023,bundesliga
roland sallai,Freiburg,72,194,202,40,27,44.4,579,11,3,21,10,2022-2023,bundesliga
diadie samassekou,Hoffenheim,5,15,3,0,1,100.0,13,0,0,0,0,2022-2023,bundesliga
leroy sane,Bayern Munich,111,616,683,101,136,55.1,2650,69,30,60,60,2022-2023,bundesliga
sidi sane,Schalke 04,1,4,5,0,1,0.0,12,0,0,1,0,2022-2023,bundesliga
bouna sarr,Bayern Munich,1,1,0,0,0,,0,0,0,0,0,2022-2023,bundesliga
joe scally,Gladbach,456,663,263,20,28,39.3,1544,23,1,22,14,2022-2023,bundesliga
kevin schade,Freiburg,12,37,52,13,12,25.0,129,3,5,8,6,2022-2023,bundesliga
andras schafer,Union Berlin,90,189,125,14,32,28.1,523,12,4,21,13,2022-2023,bundesliga
derry scherhant,Hertha BSC,21,47,37,7,16,37.5,68,1,4,8,8,2022-2023,bundesliga
patrik schick,Leverkusen,22,168,172,48,16,43.8,234,9,3,28,13,2022-2023,bundesliga
kingsley schindler,Köln,165,305,234,25,22,36.4,684,14,5,27,15,2022-2023,bundesliga
xaver schlager,RB Leipzig,275,677,160,3,24,54.2,1828,22,1,21,14,2022-2023,bundesliga
keven schlotterbeck,Freiburg,8,3,0,0,0,,3,0,0,0,0,2022-2023,bundesliga
keven schlotterbeck,Bochum,228,180,31,18,1,0.0,396,0,0,4,3,2022-2023,bundesliga
nico schlotterbeck,Dortmund,988,1097,111,23,19,57.9,4158,39,1,14,8,2022-2023,bundesliga
jonathan schmid,Freiburg,8,15,11,2,1,100.0,16,0,1,1,0,2022-2023,bundesliga
romano schmid,Werder Bremen,139,495,325,34,47,34.0,1324,30,7,47,25,2022-2023,bundesliga
kenneth schmidt,Freiburg,79,119,12,0,3,66.7,368,3,0,5,0,2022-2023,bundesliga
niklas schmidt,Werder Bremen,113,441,181,19,46,71.7,1073,22,4,17,13,2022-2023,bundesliga
benno schmitz,Köln,485,799,483,22,11,27.3,1919,39,3,24,8,2022-2023,bundesliga
marvin schwabe,Köln,1439,20,0,0,0,,2678,1,1,1,0,2022-2023,bundesliga
alexander schwolow,Schalke 04,910,5,1,1,0,,1124,0,0,0,0,2022-2023,bundesliga
paul seguin,Union Berlin,81,187,150,11,14,50.0,458,10,1,8,6,2022-2023,bundesliga
davie selke,Hertha BSC,14,49,47,12,4,25.0,137,4,2,8,4,2022-2023,bundesliga
davie selke,Köln,28,147,126,53,9,44.4,254,6,0,12,9,2022-2023,bundesliga
suat serdar,Hertha BSC,189,549,219,32,74,48.6,1226,23,3,35,32,2022-2023,bundesliga
eniss shabani,Mainz 05,2,4,1,0,0,,9,0,0,1,0,2022-2023,bundesliga
kiliann sildillia,Freiburg,337,706,271,18,27,44.4,1546,24,2,21,15,2022-2023,bundesliga
andre silva,RB Leipzig,39,281,409,120,61,34.4,984,21,23,65,43,2022-2023,bundesliga
mohamed simakan,RB Leipzig,434,668,211,28,31,38.7,2170,23,2,22,6,2022-2023,bundesliga
daley sinkgraven,Leverkusen,81,119,61,7,6,50.0,300,6,1,4,7,2022-2023,bundesliga
tobias sippel,Gladbach,272,0,0,0,0,,441,0,0,0,0,2022-2023,bundesliga
hugo siquet,Freiburg,4,7,0,0,0,,0,0,0,1,1,2022-2023,bundesliga
tim skarke,Union Berlin,4,15,31,5,2,50.0,49,0,1,3,4,2022-2023,bundesliga
tim skarke,Schalke 04,25,80,108,10,11,18.2,182,10,1,16,5,2022-2023,bundesliga
ellyes skhiri,Köln,583,1207,287,54,32,75.0,3462,35,7,27,20,2022-2023,bundesliga
robert skov,Hoffenheim,210,373,335,37,27,25.9,1188,26,12,21,11,2022-2023,bundesliga
hrvoje smolcic,Eint Frankfurt,234,188,12,4,2,100.0,609,3,0,3,1,2022-2023,bundesliga
danilo soares,Bochum,469,643,154,2,22,36.4,908,18,2,17,13,2022-2023,bundesliga
nikola soldo,Köln,230,182,13,7,3,0.0,722,2,0,1,0,2022-2023,bundesliga
yann sommer,Bayern Munich,770,9,0,0,2,100.0,1226,0,0,0,1,2022-2023,bundesliga
yann sommer,Gladbach,636,2,0,0,0,,981,0,0,0,0,2022-2023,bundesliga
borna sosa,Stuttgart,386,631,630,20,33,51.5,2414,54,8,20,16,2022-2023,bundesliga
djibril sow,Eint Frankfurt,361,1190,276,25,21,52.4,2447,36,4,24,16,2022-2023,bundesliga
anton stach,Mainz 05,212,644,345,50,51,49.0,1519,28,7,45,16,2022-2023,bundesliga
kostas stafylidis,Bochum,187,288,92,3,14,57.1,520,7,1,11,3,2022-2023,bundesliga
jens stage,Werder Bremen,200,429,213,57,16,56.3,655,17,6,25,11,2022-2023,bundesliga
veit stange,Hertha BSC,2,1,0,0,1,100.0,0,0,0,1,0,2022-2023,bundesliga
josip stanisic,Bayern Munich,206,370,117,5,9,55.6,1180,15,1,7,3,2022-2023,bundesliga
niklas stark,Werder Bremen,812,673,39,11,2,100.0,2452,6,0,11,4,2022-2023,bundesliga
pascal stenzel,Stuttgart,90,117,54,2,4,0.0,221,5,2,5,0,2022-2023,bundesliga
angelo stiller,Hoffenheim,106,243,121,11,7,42.9,357,7,0,15,11,2022-2023,bundesliga
lars stindl,Gladbach,127,554,301,47,22,36.4,903,21,2,33,27,2022-2023,bundesliga
kevin stoger,Bochum,281,1081,571,37,52,42.3,2056,40,3,43,35,2022-2023,bundesliga
niklas sule,Dortmund,811,1013,217,40,10,90.0,3500,36,1,10,8,2022-2023,bundesliga
ivan sunjic,Hertha BSC,127,305,54,7,6,0.0,321,5,2,7,6,2022-2023,bundesliga
mattias svanberg,Wolfsburg,137,393,300,59,45,37.8,1024,21,8,48,19,2022-2023,bundesliga
dominik szoboszlai,RB Leipzig,235,952,750,56,105,50.5,2911,68,12,57,33,2022-2023,bundesliga
alexander srloth,RB Leipzig,0,0,3,3,1,0.0,0,0,0,0,0,2022-2023,bundesliga
jonathan tah,Leverkusen,952,915,40,19,9,77.8,2961,4,0,5,10,2022-2023,bundesliga
edmond tapsoba,Leverkusen,1143,1286,109,20,25,64.0,5323,14,0,15,12,2022-2023,bundesliga
niklas tauer,Mainz 05,23,38,10,1,0,,100,2,0,1,1,2022-2023,bundesliga
mathys tel,Bayern Munich,11,98,132,37,30,33.3,372,7,6,24,11,2022-2023,bundesliga
semir telalovic,Gladbach,0,1,3,0,0,,6,0,0,1,1,2022-2023,bundesliga
simon terodde,Schalke 04,39,244,224,87,13,15.4,191,2,3,43,16,2022-2023,bundesliga
malick thiaw,Schalke 04,105,62,4,3,2,50.0,117,0,0,0,0,2022-2023,bundesliga
jan thielmann,Köln,46,146,192,31,35,54.3,654,15,9,38,12,2022-2023,bundesliga
morten thorsby,Union Berlin,85,118,94,23,2,0.0,116,2,0,15,15,2022-2023,bundesliga
marcus thuram,Gladbach,86,421,454,175,92,44.6,1865,41,47,112,50,2022-2023,bundesliga
steffen tigges,Köln,45,259,230,85,23,43.5,526,7,10,32,21,2022-2023,bundesliga
umut tohumcu,Hoffenheim,26,67,33,1,6,16.7,106,4,0,6,2,2022-2023,bundesliga
tiago tomas,Stuttgart,57,199,259,55,58,32.8,812,17,16,43,25,2022-2023,bundesliga
almamy toure,Eint Frankfurt,114,146,26,5,8,75.0,269,2,2,4,0,2022-2023,bundesliga
lucas tousart,Hertha BSC,351,720,296,81,53,43.4,1341,16,7,48,26,2022-2023,bundesliga
kevin trapp,Eint Frankfurt,951,6,0,0,0,,1322,0,0,0,0,2022-2023,bundesliga
christopher trimmel,Union Berlin,324,470,405,28,16,50.0,1144,12,8,12,8,2022-2023,bundesliga
tuta,Eint Frankfurt,1047,1111,114,27,20,55.0,3475,18,2,27,13,2022-2023,bundesliga
sven ulreich,Bayern Munich,139,1,0,0,0,,217,0,0,0,0,2022-2023,bundesliga
lauren ulrich,Stuttgart,0,1,7,1,0,,16,0,0,2,0,2022-2023,bundesliga
dayot upamecano,Bayern Munich,1177,1314,92,18,15,66.7,5193,28,2,19,10,2022-2023,bundesliga
filip uremovic,Hertha BSC,514,338,33,17,2,100.0,749,3,0,10,4,2022-2023,bundesliga
jere uronen,Schalke 04,113,229,109,1,10,10.0,354,5,0,12,3,2022-2023,bundesliga
mark uth,Köln,0,12,8,3,2,50.0,19,0,0,2,0,2022-2023,bundesliga
josha vagnoman,Stuttgart,200,293,281,48,35,62.9,1007,24,7,34,18,2022-2023,bundesliga
ruben vargas,Augsburg,92,198,241,33,47,44.7,914,23,3,29,10,2022-2023,bundesliga
renato veiga,Augsburg,206,171,47,7,15,66.7,528,3,3,7,4,2022-2023,bundesliga
milos veljkovic,Werder Bremen,935,679,39,15,4,75.0,2536,2,0,2,0,2022-2023,bundesliga
micky van de ven,Wolfsburg,981,935,141,21,32,59.4,3777,34,5,13,11,2022-2023,bundesliga
gabriel vidovic,Bayern Munich,1,6,7,2,0,,8,0,0,0,0,2022-2023,bundesliga
kevin vogt,Hoffenheim,693,636,28,0,2,100.0,3273,5,0,10,3,2022-2023,bundesliga
aster vranckx,Wolfsburg,2,1,1,0,0,,3,0,0,0,0,2022-2023,bundesliga
robert wagner,Freiburg,6,10,10,2,1,0.0,12,2,0,1,1,2022-2023,bundesliga
luca waldschmidt,Wolfsburg,28,110,64,15,2,50.0,191,1,0,12,3,2022-2023,bundesliga
paul wanner,Bayern Munich,3,6,4,2,2,100.0,22,1,1,0,4,2022-2023,bundesliga
julian weigl,Gladbach,374,894,87,12,13,69.2,1462,11,0,2,2,2022-2023,bundesliga
nelson weiper,Mainz 05,4,14,44,12,7,0.0,86,3,2,2,1,2022-2023,bundesliga
mitchell weiser,Werder Bremen,390,861,566,78,121,35.5,2055,46,18,81,41,2022-2023,bundesliga
noah weihaupt,Freiburg,59,98,58,8,16,43.8,359,4,4,12,3,2022-2023,bundesliga
marcel wenig,Eint Frankfurt,2,8,3,1,0,,2,0,1,1,0,2022-2023,bundesliga
timo werner,RB Leipzig,65,367,479,133,64,42.2,1482,20,44,53,21,2022-2023,bundesliga
silvan widmer,Mainz 05,266,504,287,50,14,57.1,847,9,3,22,12,2022-2023,bundesliga
patrick wimmer,Wolfsburg,100,310,425,67,66,39.4,1205,17,13,50,30,2022-2023,bundesliga
jonas wind,Wolfsburg,42,267,232,62,20,35.0,325,13,1,46,18,2022-2023,bundesliga
frederik winther,Augsburg,31,16,2,0,0,,50,0,0,0,0,2022-2023,bundesliga
florian wirtz,Leverkusen,73,411,315,35,85,56.5,1331,26,9,40,28,2022-2023,bundesliga
hannes wolf,Gladbach,41,119,95,17,24,25.0,382,7,5,8,13,2022-2023,bundesliga
marius wolf,Dortmund,350,522,411,50,62,54.8,1960,45,13,27,12,2022-2023,bundesliga
jeong wooyeong,Freiburg,47,136,140,27,23,34.8,550,8,5,12,7,2022-2023,bundesliga
kelvin yeboah,Augsburg,17,47,82,22,28,53.6,299,6,6,14,10,2022-2023,bundesliga
maya yoshida,Schalke 04,997,678,56,22,8,75.0,1620,8,1,12,2,2022-2023,bundesliga
danaxel zagadou,Stuttgart,631,497,28,20,1,100.0,1308,1,0,5,3,2022-2023,bundesliga
rodrigo zalazar,Schalke 04,94,304,296,40,83,42.2,785,20,4,52,31,2022-2023,bundesliga
aaron zehnter,Augsburg,1,2,0,0,0,,0,0,0,0,0,2022-2023,bundesliga
robin zentner,Mainz 05,917,19,5,4,0,,1677,0,0,1,0,2022-2023,bundesliga
michael zetterer,Werder Bremen,66,0,0,0,0,,155,0,0,0,0,2022-2023,bundesliga
simon zoller,Bochum,63,218,181,55,7,28.6,238,1,6,19,6,2022-2023,bundesliga
brenden aaronson,Union Berlin,108,301,293,47,77,44.2,1387,29,9,41,38,2023-2024,bundesliga
paxten aaronson,Eint Frankfurt,6,39,28,5,7,28.6,50,0,1,5,4,2023-2024,bundesliga
junior adamu,Freiburg,7,32,18,6,3,0.0,48,1,0,5,5,2023-2024,bundesliga
sargis adamyan,Köln,30,151,136,52,18,38.9,344,9,5,27,17,2023-2024,bundesliga
karim adeyemi,Dortmund,69,170,227,63,60,30.0,1171,22,27,29,25,2023-2024,bundesliga
amine adli,Leverkusen,52,231,299,66,27,48.1,1021,25,16,17,10,2023-2024,bundesliga
felix agu,Werder Bremen,302,363,229,24,35,40.0,1223,16,7,32,10,2023-2024,bundesliga
ludovic ajorque,Mainz 05,53,314,238,85,11,18.2,291,6,1,42,10,2023-2024,bundesliga
kevin akpoguma,Hoffenheim,360,449,59,5,13,69.2,1054,11,2,10,1,2023-2024,bundesliga
faride alidou,Köln,77,210,243,51,70,34.3,1191,23,18,39,27,2023-2024,bundesliga
skelly alvero,Werder Bremen,26,54,21,6,2,100.0,172,3,0,2,1,2023-2024,bundesliga
nadiem amiri,Mainz 05,149,504,346,15,55,45.5,1094,25,5,22,19,2023-2024,bundesliga
nadiem amiri,Leverkusen,9,62,48,2,6,16.7,187,4,1,2,0,2023-2024,bundesliga
kofi amoako,Wolfsburg,1,0,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
robert andrich,Leverkusen,319,1049,281,16,12,58.3,1978,34,1,13,7,2023-2024,bundesliga
waldemar anton,Stuttgart,1245,1612,138,34,22,68.2,5711,19,5,28,12,2023-2024,bundesliga
christopher antwiadjei,Bochum,74,170,378,51,35,20.0,1071,22,17,31,24,2023-2024,bundesliga
asaf arania,Darmstadt 98,0,2,3,0,0,,9,1,0,0,0,2023-2024,bundesliga
maximilian arnold,Wolfsburg,429,1089,324,5,11,63.6,1846,15,1,20,17,2023-2024,bundesliga
arthur,Leverkusen,35,42,56,8,5,40.0,307,6,2,2,3,2023-2024,bundesliga
takuma asano,Bochum,71,218,363,95,37,43.2,1280,27,28,47,33,2023-2024,bundesliga
jonathan asp jensen,Bayern Munich,1,0,0,0,0,,0,0,0,0,0,2023-2024,bundesliga
noah atubolu,Freiburg,1440,22,0,0,0,,2508,0,0,2,0,2023-2024,bundesliga
matthias bader,Darmstadt 98,384,494,267,25,48,37.5,1673,30,6,36,14,2023-2024,bundesliga
ridle baku,Wolfsburg,313,574,457,54,40,42.5,1536,31,9,48,20,2023-2024,bundesliga
samuel bamba,Dortmund,4,5,22,8,1,100.0,103,3,1,5,0,2023-2024,bundesliga
aymen barkok,Mainz 05,19,116,103,19,8,25.0,344,4,5,12,5,2023-2024,bundesliga
leandro barreiro martins,Mainz 05,337,709,268,68,33,45.5,922,20,6,42,14,2023-2024,bundesliga
daniel batz,Mainz 05,162,4,0,0,0,,265,0,0,0,0,2023-2024,bundesliga
maximilian bauer,Augsburg,312,238,38,5,3,66.7,896,4,0,6,0,2023-2024,bundesliga
elias baum,Eint Frankfurt,7,18,1,0,2,0.0,21,0,0,2,1,2023-2024,bundesliga
