Player,Squad,Liga,Season,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG
luca de la torre,celta vigo,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
yoel lago,celta vigo,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
cyle larin,mallorca,La-Liga,2024-2025,38,14,0.16,6.9,6.1,0.16,0.1
juanmi latasa,valladolid,La-Liga,2024-2025,40,13,0.08,4.2,4.2,0.11,-1.2
toni lato,mallorca,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
robin le normand,atletico madrid,La-Liga,2024-2025,11,3,0.09,1.5,1.5,0.13,-0.5
florian lejeune,rayo vallecano,La-Liga,2024-2025,58,17,0.03,3.6,3.6,0.06,-1.6
inigo lekue,athletic club,La-Liga,2024-2025,2,0,0.0,0.2,0.2,0.09,-0.2
thomas lemar,atletico madrid,La-Liga,2024-2025,2,1,0.0,0.3,0.3,0.14,-0.3
clement lenglet,atletico madrid,La-Liga,2024-2025,10,4,0.2,2.4,2.4,0.24,-0.4
robert lewandowski,barcelona,La-Liga,2024-2025,111,45,0.22,27.1,24.0,0.22,-0.1
samuel lino,atletico madrid,La-Liga,2024-2025,45,18,0.07,6.0,6.0,0.13,-3.0
javier llabres,mallorca,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.05,0.0
diego llorente,betis,La-Liga,2024-2025,11,4,0.18,1.5,1.5,0.14,0.5
marcos llorente,atletico madrid,La-Liga,2024-2025,16,5,0.13,0.8,0.8,0.05,1.2
giovani lo celso,betis,La-Liga,2024-2025,31,16,0.19,4.8,2.4,0.08,3.2
enzo loiodice,las palmas,La-Liga,2024-2025,7,4,0.0,0.3,0.3,0.04,-0.3
david lopez,mallorca,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
david lopez,girona,La-Liga,2024-2025,12,3,0.08,0.9,0.9,0.07,0.1
diego lopez,valencia,La-Liga,2024-2025,44,14,0.18,6.6,6.6,0.15,1.4
fer lopez,celta vigo,La-Liga,2024-2025,20,5,0.1,2.7,2.7,0.14,-0.7
fermin lopez,barcelona,La-Liga,2024-2025,41,15,0.15,5.6,5.6,0.14,0.4
javi lopez,real sociedad,La-Liga,2024-2025,5,1,0.0,0.1,0.1,0.02,-0.1
pau lopez,girona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
roberto lopez,leganes,La-Liga,2024-2025,6,1,0.0,0.5,0.5,0.08,-0.5
unai lopez,rayo vallecano,La-Liga,2024-2025,26,11,0.12,1.6,1.6,0.06,1.4
iker losada,celta vigo,La-Liga,2024-2025,3,2,0.33,1.1,1.1,0.38,-0.1
iker losada,betis,La-Liga,2024-2025,5,1,0.0,0.5,0.5,0.1,-0.5
pol lozano,espanyol,La-Liga,2024-2025,8,2,0.0,0.2,0.2,0.02,-0.2
jose luis gaya,valencia,La-Liga,2024-2025,12,4,0.0,1.0,1.0,0.09,-1.0
dodi lukebakio,sevilla,La-Liga,2024-2025,93,38,0.11,10.1,9.3,0.1,0.9
daniel luna,mallorca,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
andriy lunin,real madrid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
darwin machis,valladolid,La-Liga,2024-2025,14,2,0.0,0.9,0.9,0.06,-0.9
pablo maffeo,mallorca,La-Liga,2024-2025,7,1,0.0,0.3,0.3,0.04,-0.3
jon magunazelaia,real sociedad,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
giorgi mamardashvili,valencia,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
reinildo mandava,atletico madrid,La-Liga,2024-2025,1,1,0.0,0.1,0.1,0.07,-0.1
javier manquillo,celta vigo,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
marcao,sevilla,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
oscar de marcos,athletic club,La-Liga,2024-2025,8,2,0.0,1.0,1.0,0.12,-1.0
alberto mari,valencia,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
jose maria gimenez,atletico madrid,La-Liga,2024-2025,5,1,0.0,0.4,0.4,0.09,-0.4
arkaitz mariezkurrena,real sociedad,La-Liga,2024-2025,10,5,0.2,1.0,1.0,0.1,1.0
pablo marin,real sociedad,La-Liga,2024-2025,21,7,0.05,1.4,1.4,0.07,-0.4
mika marmol,las palmas,La-Liga,2024-2025,10,0,0.0,0.4,0.4,0.04,-0.4
mario maroto,valladolid,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
unai marrero,real sociedad,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
carlos martin,alaves,La-Liga,2024-2025,26,12,0.08,2.3,2.3,0.09,-0.3
diego martin,las palmas,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
gerard martin,barcelona,La-Liga,2024-2025,7,2,0.14,0.5,0.5,0.07,0.5
ivan martin,girona,La-Liga,2024-2025,11,3,0.09,1.8,1.8,0.16,-0.8
jon martin,real sociedad,La-Liga,2024-2025,9,1,0.0,0.6,0.6,0.07,-0.6
mario martin,valladolid,La-Liga,2024-2025,28,13,0.0,1.8,1.8,0.06,-1.8
arnau martinez,girona,La-Liga,2024-2025,19,6,0.11,1.2,1.2,0.07,0.8
inigo martinez,barcelona,La-Liga,2024-2025,13,2,0.0,0.5,0.5,0.04,-0.5
javi martinez,osasuna,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
ramon martinez,sevilla,La-Liga,2024-2025,4,3,0.25,0.3,0.3,0.08,0.7
toni martinez,alaves,La-Liga,2024-2025,46,15,0.09,3.6,3.6,0.08,0.4
javi marton,athletic club,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
marvin,las palmas,La-Liga,2024-2025,5,0,0.0,0.2,0.2,0.04,-0.2
omar mascarell,mallorca,La-Liga,2024-2025,9,2,0.11,0.5,0.5,0.05,0.5
jaime mata,las palmas,La-Liga,2024-2025,17,6,0.0,2.6,2.6,0.15,-2.6
borja mayoral,getafe,La-Liga,2024-2025,19,8,0.21,3.4,2.6,0.14,1.6
kylian mbappe,real madrid,La-Liga,2024-2025,152,75,0.16,25.9,18.6,0.12,5.1
oliver mcburnie,las palmas,La-Liga,2024-2025,32,12,0.09,4.8,4.8,0.15,-1.8
scott mckenna,las palmas,La-Liga,2024-2025,10,0,0.0,1.1,1.1,0.11,-1.1
mateo mejia,sevilla,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
arthur melo,girona,La-Liga,2024-2025,6,1,0.0,0.2,0.2,0.03,-0.2
brais mendez,real sociedad,La-Liga,2024-2025,28,9,0.11,3.5,3.5,0.13,-0.5
ferland mendy,real madrid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
nobel mendy,betis,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
victor meseguer,valladolid,La-Liga,2024-2025,6,0,0.0,0.7,0.7,0.11,-0.7
miguel,leganes,La-Liga,2024-2025,33,14,0.0,4.9,3.3,0.1,-3.9
eder militao,real madrid,La-Liga,2024-2025,10,3,0.1,0.6,0.6,0.06,0.4
luis milla,getafe,La-Liga,2024-2025,31,7,0.0,1.8,1.0,0.03,-0.8
pere milla,espanyol,La-Liga,2024-2025,11,5,0.27,1.5,1.5,0.13,1.5
oscar mingueza,celta vigo,La-Liga,2024-2025,33,10,0.12,1.5,1.5,0.04,2.5
kim minsu,girona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
bojan miovski,girona,La-Liga,2024-2025,14,4,0.14,2.7,2.7,0.19,-0.7
rafa mir,valencia,La-Liga,2024-2025,27,7,0.04,3.0,3.0,0.11,-2.0
luka modric,real madrid,La-Liga,2024-2025,22,6,0.09,1.6,1.6,0.07,0.4
johan mojica,mallorca,La-Liga,2024-2025,17,3,0.06,0.9,0.9,0.05,0.1
alberto moleiro,las palmas,La-Liga,2024-2025,68,24,0.09,5.6,5.6,0.08,0.4
nahuel molina,atletico madrid,La-Liga,2024-2025,9,1,0.0,0.8,0.8,0.09,-0.8
jon moncayola,osasuna,La-Liga,2024-2025,21,9,0.0,1.6,1.6,0.08,-1.6
gonzalo montiel,sevilla,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
gerard moreno,villarreal,La-Liga,2024-2025,23,9,0.0,4.2,1.8,0.08,-1.2
xavier moreno,valladolid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
mateu morey,mallorca,La-Liga,2024-2025,3,1,0.0,0.4,0.4,0.14,-0.4
ilaix moriba,celta vigo,La-Liga,2024-2025,34,11,0.03,1.7,1.7,0.05,-0.7
manu morlanes,mallorca,La-Liga,2024-2025,11,1,0.0,0.6,0.6,0.05,-0.6
raul moro,valladolid,La-Liga,2024-2025,46,16,0.09,4.1,4.1,0.09,-0.1
cristhian mosquera,valencia,La-Liga,2024-2025,5,2,0.2,0.4,0.4,0.08,0.6
santiago mourino,alaves,La-Liga,2024-2025,13,3,0.0,0.9,0.9,0.07,-0.9
abdul mumin,rayo vallecano,La-Liga,2024-2025,10,3,0.2,0.6,0.6,0.06,1.4
aihen munoz,real sociedad,La-Liga,2024-2025,6,0,0.0,0.2,0.2,0.03,-0.2
alex munoz,las palmas,La-Liga,2024-2025,9,5,0.33,0.9,0.9,0.1,2.1
iker munoz,osasuna,La-Liga,2024-2025,11,0,0.0,0.5,0.5,0.04,-0.5
javier munoz,las palmas,La-Liga,2024-2025,25,6,0.04,1.3,1.3,0.05,-0.3
victor munoz,real madrid,La-Liga,2024-2025,1,0,0.0,0.5,0.5,0.49,-0.5
vedat muriqi,mallorca,La-Liga,2024-2025,52,16,0.1,9.7,7.3,0.14,-2.7
juan musso,atletico madrid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
matija nastasic,leganes,La-Liga,2024-2025,2,1,0.5,0.1,0.1,0.03,0.9
natan,betis,La-Liga,2024-2025,9,4,0.11,0.3,0.3,0.04,0.7
pau navarro,villarreal,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
roberto navarro,mallorca,La-Liga,2024-2025,18,6,0.06,2.0,2.0,0.11,-1.0
jesus navas,sevilla,La-Liga,2024-2025,3,2,0.33,0.5,0.5,0.18,0.5
yvan neyou,leganes,La-Liga,2024-2025,16,3,0.06,0.6,0.6,0.04,0.4
tanguy nianzou,sevilla,La-Liga,2024-2025,2,0,0.0,0.2,0.2,0.09,-0.2
saul niguez,sevilla,La-Liga,2024-2025,42,9,0.02,2.8,2.8,0.07,-1.8
tamas nikitscher,valladolid,La-Liga,2024-2025,2,1,0.0,0.1,0.1,0.04,-0.1
adrian nino,atletico madrid,La-Liga,2024-2025,2,0,0.0,0.2,0.2,0.1,-0.2
hugo novoa,alaves,La-Liga,2024-2025,1,0,0.0,0.5,0.5,0.49,-0.5
randy nteka,rayo vallecano,La-Liga,2024-2025,16,8,0.19,2.6,2.6,0.16,0.4
unai nunez,athletic club,La-Liga,2024-2025,1,0,0.0,0.2,0.2,0.23,-0.2
rjan nyland,sevilla,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
allan nyom,getafe,La-Liga,2024-2025,9,4,0.11,0.5,0.5,0.06,0.5
jan oblak,atletico madrid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
lucas ocampos,sevilla,La-Liga,2024-2025,4,2,0.0,0.2,0.2,0.04,-0.2
alvaro odriozola,real sociedad,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
thiago ojeda,villarreal,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
aingeru olabarrieta,athletic club,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
olasagasti,real sociedad,La-Liga,2024-2025,13,2,0.08,0.9,0.9,0.07,0.1
brian olivan,espanyol,La-Liga,2024-2025,6,1,0.0,0.4,0.4,0.06,-0.4
lucas oliveira rosa,valladolid,La-Liga,2024-2025,8,3,0.0,0.9,0.9,0.11,-0.9
dani olmo,barcelona,La-Liga,2024-2025,40,15,0.2,6.5,4.9,0.12,3.5
aimar oroz,osasuna,La-Liga,2024-2025,47,15,0.09,4.2,3.5,0.08,0.8
angel ortiz,betis,La-Liga,2024-2025,2,0,0.0,0.0,0.0,0.02,0.0
gabriel osei misehouy,girona,La-Liga,2024-2025,6,2,0.17,0.9,0.9,0.15,0.1
david otorbi,valencia,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
jesus owono,alaves,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
mikel oyarzabal,real sociedad,La-Liga,2024-2025,39,13,0.13,9.9,6.8,0.17,-0.9
cenk ozkacar,valladolid,La-Liga,2024-2025,2,0,0.0,0.1,0.1,0.06,-0.1
jon pacheco,real sociedad,La-Liga,2024-2025,1,0,0.0,0.1,0.1,0.09,-0.1
alex padilla,athletic club,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
isaac palazon camacho,rayo vallecano,La-Liga,2024-2025,61,18,0.07,4.7,4.7,0.08,-0.7
aitor paredes,athletic club,La-Liga,2024-2025,6,3,0.5,2.3,2.3,0.38,0.7
daniel parejo,villarreal,La-Liga,2024-2025,12,2,0.17,2.5,0.8,0.07,0.5
iago parente,valladolid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
alvaro pascual,sevilla,La-Liga,2024-2025,11,4,0.09,1.1,1.1,0.1,-0.1
alfonso pedraza,villarreal,La-Liga,2024-2025,5,2,0.0,0.5,0.5,0.09,-0.5
pedri,barcelona,La-Liga,2024-2025,25,11,0.16,2.2,2.2,0.09,1.8
adria pedrosa,sevilla,La-Liga,2024-2025,24,7,0.04,0.9,0.9,0.04,0.1
pejino,las palmas,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
andy pelmard,las palmas,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
inaki pena,barcelona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
ruben pena,osasuna,La-Liga,2024-2025,10,3,0.0,0.7,0.7,0.07,-0.7
nicolas pepe,villarreal,La-Liga,2024-2025,38,17,0.08,3.8,3.8,0.1,-0.8
peque,sevilla,La-Liga,2024-2025,19,4,0.05,2.5,2.5,0.13,-1.5
ayoze perez,villarreal,La-Liga,2024-2025,75,31,0.25,12.7,12.7,0.18,6.3
carles perez,getafe,La-Liga,2024-2025,34,9,0.09,2.4,2.4,0.07,0.6
francisco perez,valencia,La-Liga,2024-2025,6,1,0.0,0.3,0.3,0.05,-0.3
kike perez,valladolid,La-Liga,2024-2025,20,4,0.1,2.1,2.1,0.11,-0.1
luis perez,valladolid,La-Liga,2024-2025,5,2,0.0,0.2,0.2,0.03,-0.2
romain perraud,betis,La-Liga,2024-2025,20,5,0.1,0.6,0.6,0.03,1.4
valentin pezzolesi,las palmas,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
pica,alaves,La-Liga,2024-2025,4,1,0.0,0.3,0.3,0.08,-0.3
yeremi pino,villarreal,La-Liga,2024-2025,29,8,0.14,3.9,3.9,0.13,0.1
portu,girona,La-Liga,2024-2025,8,3,0.13,1.6,1.6,0.21,-0.6
benat prados,athletic club,La-Liga,2024-2025,16,5,0.06,1.0,1.0,0.06,0.0
abdon prats,mallorca,La-Liga,2024-2025,13,4,0.08,2.2,1.5,0.11,-0.2
javi puado,espanyol,La-Liga,2024-2025,66,19,0.11,11.6,7.7,0.12,0.4
dani raba,leganes,La-Liga,2024-2025,39,12,0.1,7.5,3.6,0.09,0.5
arnau rafus,valladolid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
antonio raillo,mallorca,La-Liga,2024-2025,35,8,0.06,2.0,2.0,0.06,0.0
benito ramirez,las palmas,La-Liga,2024-2025,10,1,0.0,0.3,0.3,0.03,-0.3
sandro ramirez,las palmas,La-Liga,2024-2025,51,20,0.16,4.1,3.3,0.06,4.9
jacobo ramon,real madrid,La-Liga,2024-2025,2,1,0.5,0.2,0.2,0.08,0.8
raphinha,barcelona,La-Liga,2024-2025,112,40,0.14,19.2,17.6,0.16,-1.2
andrei ratiu,rayo vallecano,La-Liga,2024-2025,31,7,0.06,1.8,1.8,0.06,0.2
raul,osasuna,La-Liga,2024-2025,25,12,0.16,3.5,3.5,0.14,0.5
abderrahman rebbach,alaves,La-Liga,2024-2025,6,1,0.0,0.2,0.2,0.03,-0.2
alex remiro,real sociedad,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
daniel requena,villarreal,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
diego rico,getafe,La-Liga,2024-2025,16,3,0.0,0.4,0.4,0.02,-0.4
luis rioja,alaves,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
luis rioja,valencia,La-Liga,2024-2025,28,12,0.11,3.3,1.7,0.06,1.7
rodrigo riquelme,atletico madrid,La-Liga,2024-2025,14,4,0.0,0.9,0.9,0.06,-0.9
alberto risco,getafe,La-Liga,2024-2025,4,1,0.0,0.2,0.2,0.04,-0.2
mihailo ristic,celta vigo,La-Liga,2024-2025,2,0,0.0,0.0,0.0,0.01,0.0
gorka rivera alonso,getafe,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
marc roca,betis,La-Liga,2024-2025,12,4,0.17,1.1,1.1,0.09,0.9
rodri,betis,La-Liga,2024-2025,2,2,0.0,0.2,0.2,0.08,-0.2
adrian rodriguez,alaves,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
alvaro rodriguez,getafe,La-Liga,2024-2025,25,10,0.08,1.2,1.2,0.05,0.8
oscar rodriguez arnaiz,leganes,La-Liga,2024-2025,33,6,0.03,2.1,2.1,0.06,-1.1
arturo rodriguez,las palmas,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
damian rodriguez,celta vigo,La-Liga,2024-2025,4,0,0.0,0.1,0.1,0.03,-0.1
dani rodriguez,mallorca,La-Liga,2024-2025,31,10,0.13,2.8,2.8,0.09,1.2
daniel rodriguez,barcelona,La-Liga,2024-2025,2,0,0.0,0.0,0.0,0.01,0.0
james rodriguez,rayo vallecano,La-Liga,2024-2025,4,2,0.0,0.3,0.3,0.07,-0.3
javi rodriguez,celta vigo,La-Liga,2024-2025,12,5,0.25,2.3,2.3,0.2,0.7
jesus rodriguez,betis,La-Liga,2024-2025,23,8,0.09,2.3,2.3,0.1,-0.3
kirian rodriguez,las palmas,La-Liga,2024-2025,21,8,0.0,1.6,1.6,0.08,-1.6
ricardo rodriguez,betis,La-Liga,2024-2025,5,1,0.0,0.2,0.2,0.04,-0.2
rodrygo,real madrid,La-Liga,2024-2025,54,20,0.11,4.0,3.9,0.07,2.0
leo roman,mallorca,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
carlos romero,espanyol,La-Liga,2024-2025,29,6,0.07,2.0,2.0,0.07,0.0
isaac romero,sevilla,La-Liga,2024-2025,53,17,0.08,6.8,6.0,0.11,-2.8
luka romero,alaves,La-Liga,2024-2025,1,0,0.0,0.8,0.0,0.02,-0.8
oriol romeu,girona,La-Liga,2024-2025,5,1,0.0,0.1,0.1,0.03,-0.1
vitor roque,betis,La-Liga,2024-2025,41,18,0.1,6.1,6.1,0.15,-2.1
valentin rosier,leganes,La-Liga,2024-2025,14,4,0.07,0.9,0.9,0.06,0.1
antonio rudiger,real madrid,La-Liga,2024-2025,24,4,0.0,1.7,1.7,0.07,-1.7
aitor ruibal,betis,La-Liga,2024-2025,16,4,0.06,0.9,0.9,0.06,0.1
abel ruiz,girona,La-Liga,2024-2025,21,7,0.14,4.6,3.0,0.14,-0.6
ferran ruiz,girona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
youssouf sabaly,betis,La-Liga,2024-2025,5,0,0.0,0.2,0.2,0.04,-0.2
umar sadiq,valencia,La-Liga,2024-2025,20,7,0.25,3.4,3.4,0.19,1.6
umar sadiq,real sociedad,La-Liga,2024-2025,5,0,0.0,0.2,0.2,0.04,-0.2
jorge saenz,leganes,La-Liga,2024-2025,8,3,0.13,1.3,1.3,0.16,-0.3
jan salas,mallorca,La-Liga,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
kike salas,sevilla,La-Liga,2024-2025,23,6,0.13,1.9,1.9,0.08,1.1
albert sambi lokonga,sevilla,La-Liga,2024-2025,13,5,0.0,0.9,0.9,0.07,-0.9
chuky san jose,valladolid,La-Liga,2024-2025,16,7,0.13,2.2,2.2,0.14,-0.2
oihan sancet,athletic club,La-Liga,2024-2025,47,17,0.26,9.7,7.3,0.16,5.3
antonio sanchez,mallorca,La-Liga,2024-2025,17,2,0.0,1.1,1.1,0.06,-1.1
ivan sanchez,valladolid,La-Liga,2024-2025,15,5,0.13,0.7,0.7,0.04,1.3
javi sanchez,valladolid,La-Liga,2024-2025,11,5,0.18,0.5,0.5,0.04,1.5
juanlu sanchez,sevilla,La-Liga,2024-2025,13,6,0.31,2.1,2.1,0.17,1.9
manu sanchez,alaves,La-Liga,2024-2025,12,2,0.08,1.7,1.7,0.15,-0.7
maroan sannadi,athletic club,La-Liga,2024-2025,19,7,0.05,3.5,3.5,0.18,-2.5
jesus santiago,getafe,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
aleksandar sedlar,alaves,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
sergi,leganes,La-Liga,2024-2025,13,5,0.15,1.5,1.5,0.11,0.5
nicolas serrano,athletic club,La-Liga,2024-2025,5,1,0.0,0.2,0.2,0.03,-0.2
fabio silva,las palmas,La-Liga,2024-2025,46,20,0.17,8.8,6.4,0.14,1.2
rui silva,betis,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
giuliano simeone,atletico madrid,La-Liga,2024-2025,22,7,0.09,2.2,2.2,0.1,-0.2
unai simon,athletic club,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
daley sinkgraven,las palmas,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
jailson siqueira,celta vigo,La-Liga,2024-2025,4,2,0.0,0.1,0.1,0.04,-0.1
antonio sivera,alaves,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
justin smith,espanyol,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
alex sola,getafe,La-Liga,2024-2025,15,2,0.0,1.0,1.0,0.06,-1.0
arnau sola,villarreal,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
jhon solis,girona,La-Liga,2024-2025,4,1,0.25,0.7,0.7,0.16,0.3
david soria,getafe,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
juan soriano,leganes,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
hugo sotelo,celta vigo,La-Liga,2024-2025,4,0,0.0,0.2,0.2,0.05,-0.2
djibril sow,sevilla,La-Liga,2024-2025,22,6,0.09,2.4,2.4,0.11,-0.4
carl starfelt,celta vigo,La-Liga,2024-2025,5,1,0.2,0.5,0.5,0.1,0.5
orri steinn oskarsson,real sociedad,La-Liga,2024-2025,19,7,0.16,5.2,5.2,0.27,-2.2
stoichkov,alaves,La-Liga,2024-2025,18,3,0.0,1.1,1.1,0.06,-1.1
cristhian stuani,girona,La-Liga,2024-2025,31,16,0.26,8.1,5.8,0.19,2.9
alex suarez,las palmas,La-Liga,2024-2025,6,3,0.0,0.5,0.5,0.09,-0.5
denis suarez,villarreal,La-Liga,2024-2025,10,3,0.1,0.9,0.9,0.09,0.1
luka sucic,real sociedad,La-Liga,2024-2025,43,11,0.02,3.3,3.3,0.08,-2.3
suso,sevilla,La-Liga,2024-2025,16,4,0.0,0.7,0.7,0.05,-0.7
williot swedberg,celta vigo,La-Liga,2024-2025,32,15,0.13,5.2,5.2,0.17,-1.2
mamadou sylla,valladolid,La-Liga,2024-2025,18,3,0.06,5.1,2.0,0.11,-0.1
wojciech szczesny,barcelona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
alexander srloth,atletico madrid,La-Liga,2024-2025,78,40,0.24,16.8,16.0,0.21,3.2
renato tapia,leganes,La-Liga,2024-2025,14,6,0.07,0.6,0.6,0.05,0.4
cesar tarrega,valencia,La-Liga,2024-2025,21,6,0.1,2.0,2.0,0.09,0.0
aurelien tchouameni,real madrid,La-Liga,2024-2025,19,3,0.0,1.7,1.7,0.09,-1.7
alvaro tejero,espanyol,La-Liga,2024-2025,17,4,0.06,0.6,0.6,0.04,0.4
martin tejon,valencia,La-Liga,2024-2025,1,0,0.0,0.1,0.1,0.08,-0.1
nahuel tenaglia,alaves,La-Liga,2024-2025,27,8,0.07,2.2,2.2,0.08,-0.2
marcandre ter stegen,barcelona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
ramon terrats,villarreal,La-Liga,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
ramon terrats,getafe,La-Liga,2024-2025,19,8,0.21,2.2,2.2,0.11,1.8
raul de tomas,rayo vallecano,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
pablo torre,barcelona,La-Liga,2024-2025,6,4,0.5,0.4,0.4,0.06,2.6
david torres,valladolid,La-Liga,2024-2025,3,1,0.0,0.3,0.3,0.09,-0.3
ferran torres,barcelona,La-Liga,2024-2025,48,22,0.21,8.0,8.0,0.17,2.0
lucas torro,osasuna,La-Liga,2024-2025,31,7,0.1,2.3,2.3,0.07,0.7
hamari traore,real sociedad,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
oscar trejo,rayo vallecano,La-Liga,2024-2025,5,2,0.2,0.6,0.6,0.12,0.4
viktor tsyhankov,girona,La-Liga,2024-2025,35,9,0.06,2.8,2.8,0.08,-0.8
benat turrientes,real sociedad,La-Liga,2024-2025,7,1,0.0,0.6,0.6,0.08,-0.6
christantus uche,getafe,La-Liga,2024-2025,50,14,0.08,3.8,3.8,0.08,0.2
naci unuvar,espanyol,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.05,0.0
oscar valentin,rayo vallecano,La-Liga,2024-2025,5,1,0.0,0.4,0.4,0.09,-0.4
german valera,valencia,La-Liga,2024-2025,3,2,0.0,0.1,0.1,0.04,-0.1
martin valjent,mallorca,La-Liga,2024-2025,12,5,0.25,0.8,0.8,0.07,2.2
jesus vallejo,real madrid,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
federico valverde,real madrid,La-Liga,2024-2025,57,22,0.11,2.7,2.7,0.05,3.3
siebe van der heyden,mallorca,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
ruben vargas,sevilla,La-Liga,2024-2025,17,5,0.12,2.0,2.0,0.12,0.0
jose luis garcia vaya,valencia,La-Liga,2024-2025,12,4,0.0,2.1,0.5,0.04,-0.1
jesus vazquez,valencia,La-Liga,2024-2025,5,1,0.0,0.1,0.1,0.03,-0.1
lucas vazquez,real madrid,La-Liga,2024-2025,15,3,0.07,1.4,1.4,0.1,-0.4
alejo veliz,espanyol,La-Liga,2024-2025,19,6,0.05,2.3,2.3,0.12,-1.3
mikel vesga,athletic club,La-Liga,2024-2025,5,2,0.0,1.2,0.4,0.08,-1.2
carlos vicente,alaves,La-Liga,2024-2025,35,13,0.11,3.5,2.7,0.08,1.5
pau victor,barcelona,La-Liga,2024-2025,14,8,0.14,3.0,3.0,0.22,-1.0
nacho vidal,osasuna,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
fran vieites,betis,La-Liga,2024-2025,1,1,0.0,0.0,0.0,0.03,0.0
sergio viera,las palmas,La-Liga,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
asier villalibre,alaves,La-Liga,2024-2025,8,1,0.0,1.6,0.8,0.1,-0.6
ivan villar,celta vigo,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
viti,las palmas,La-Liga,2024-2025,3,2,0.0,0.1,0.1,0.02,-0.1
daniel vivian,athletic club,La-Liga,2024-2025,18,5,0.22,1.9,1.9,0.11,2.1
krapyvtsov vladyslav,girona,La-Liga,2024-2025,0,0,,0.0,0.0,,0.0
