Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
mikel jauregizar,Athletic Club,La-Liga,2024-2025,2003.0,34,25,2244,2,1,4,1,14,118,31
john joe,Getafe,La-Liga,2024-2025,2003.0,4,0,48,0,0,1,0,1,0,6
jofre,Espanyol,La-Liga,2024-2025,2001.0,37,26,2165,3,3,5,0,65,48,156
frenkie de jong,Barcelona,La-Liga,2024-2025,1997.0,26,9,1143,2,2,3,0,36,120,24
joan jordan,Alavés,La-Liga,2024-2025,1994.0,25,15,1414,5,2,4,0,7,104,35
juanmi,Getafe,La-Liga,2024-2025,1993.0,13,8,696,0,0,2,0,6,8,28
juanmi,Betis,La-Liga,2024-2025,1993.0,11,2,244,0,0,2,0,4,4,18
juanpe,Girona,La-Liga,2024-2025,1991.0,12,8,727,0,0,2,0,2,26,0
luiz lucio reis junior,Villarreal,La-Liga,2024-2025,2001.0,17,16,1458,0,0,2,0,0,0,0
vinicius junior,Real Madrid,La-Liga,2024-2025,2000.0,30,24,2253,11,8,8,1,169,85,256
stanko juric,Valladolid,La-Liga,2024-2025,1996.0,26,19,1729,0,0,7,1,5,57,8
willy kambwala,Villarreal,La-Liga,2024-2025,2004.0,19,12,1117,0,0,1,1,2,16,0
abdoulaye keita,Getafe,La-Liga,2024-2025,2002.0,3,1,95,0,0,0,0,1,2,4
kenedy,Valladolid,La-Liga,2024-2025,1996.0,2,0,9,0,0,0,0,1,0,2
kike,Alavés,La-Liga,2024-2025,1989.0,35,29,2542,13,0,5,1,25,50,158
koke,Atlético Madrid,La-Liga,2024-2025,1992.0,32,20,1926,1,1,4,0,22,132,18
jules kounde,Barcelona,La-Liga,2024-2025,1998.0,32,29,2605,2,3,4,0,44,165,190
alex kral,Espanyol,La-Liga,2024-2025,1998.0,37,29,2714,0,1,1,0,49,78,79
ladislav krejci,Girona,La-Liga,2024-2025,1999.0,28,27,2440,2,0,9,0,29,144,6
takefusa kubo,Real Sociedad,La-Liga,2024-2025,2001.0,36,27,2372,5,0,5,0,133,110,218
marash kumbulla,Espanyol,La-Liga,2024-2025,2000.0,35,34,2972,3,0,9,0,11,71,3
luca de la torre,Celta Vigo,La-Liga,2024-2025,1998.0,1,0,4,0,0,0,0,0,0,0
yoel lago,Celta Vigo,La-Liga,2024-2025,2004.0,8,7,583,0,1,2,0,1,31,0
cyle larin,Mallorca,La-Liga,2024-2025,1995.0,32,21,1764,7,2,4,0,20,20,95
juanmi latasa,Valladolid,La-Liga,2024-2025,2001.0,28,14,1398,3,0,6,1,3,17,40
toni lato,Mallorca,La-Liga,2024-2025,1997.0,14,7,621,0,0,1,1,15,26,35
robin le normand,Atlético Madrid,La-Liga,2024-2025,1996.0,27,24,2151,1,0,8,0,11,55,6
florian lejeune,Rayo Vallecano,La-Liga,2024-2025,1991.0,37,37,3325,2,3,8,0,21,143,5
inigo lekue,Athletic Club,La-Liga,2024-2025,1993.0,16,8,773,0,0,1,0,13,35,21
thomas lemar,Atlético Madrid,La-Liga,2024-2025,1995.0,5,0,85,0,0,0,0,1,8,4
clement lenglet,Atlético Madrid,La-Liga,2024-2025,1995.0,23,23,1972,2,1,9,0,16,79,1
robert lewandowski,Barcelona,La-Liga,2024-2025,1988.0,34,32,2667,27,2,1,0,27,48,164
samuel lino,Atlético Madrid,La-Liga,2024-2025,1999.0,31,21,1552,3,4,3,0,72,73,179
javier llabres,Mallorca,La-Liga,2024-2025,2002.0,1,1,57,0,0,0,0,3,3,8
diego llorente,Betis,La-Liga,2024-2025,1993.0,30,29,2519,2,0,4,0,7,81,3
marcos llorente,Atlético Madrid,La-Liga,2024-2025,1995.0,33,28,2513,2,4,0,1,82,111,151
giovani lo celso,Betis,La-Liga,2024-2025,1996.0,25,15,1457,8,3,4,0,26,132,66
enzo loiodice,Las Palmas,La-Liga,2024-2025,2000.0,17,7,684,0,0,3,0,3,31,3
david lopez,Mallorca,La-Liga,2024-2025,2003.0,2,2,169,0,0,0,0,0,4,0
david lopez,Girona,La-Liga,2024-2025,1989.0,29,27,2429,1,1,4,0,17,132,7
diego lopez,Valencia,La-Liga,2024-2025,2002.0,38,35,2737,8,5,3,0,76,85,219
fer lopez,Celta Vigo,La-Liga,2024-2025,,17,7,671,2,0,2,0,27,43,58
fermin lopez,Barcelona,La-Liga,2024-2025,2003.0,28,12,1252,6,5,4,1,31,79,108
javi lopez,Real Sociedad,La-Liga,2024-2025,2002.0,29,21,1936,0,0,4,0,36,73,64
pau lopez,Girona,La-Liga,2024-2025,1994.0,1,0,45,0,0,0,0,0,0,0
roberto lopez,Leganés,La-Liga,2024-2025,2000.0,13,3,396,0,1,0,0,3,20,11
unai lopez,Rayo Vallecano,La-Liga,2024-2025,1995.0,32,23,1707,3,1,9,1,22,112,40
iker losada,Celta Vigo,La-Liga,2024-2025,2001.0,12,4,358,1,0,2,0,9,17,23
iker losada,Betis,La-Liga,2024-2025,2001.0,10,3,336,0,0,0,0,9,14,16
pol lozano,Espanyol,La-Liga,2024-2025,1999.0,30,27,1943,0,1,12,0,18,115,12
jose luis gaya,Valencia,La-Liga,2024-2025,1995.0,23,22,1803,0,1,7,0,29,59,156
dodi lukebakio,Sevilla,La-Liga,2024-2025,1997.0,38,36,3092,11,2,3,1,131,93,247
daniel luna,Mallorca,La-Liga,2024-2025,2003.0,2,0,20,0,0,0,0,1,0,2
andriy lunin,Real Madrid,La-Liga,2024-2025,1999.0,7,7,630,0,1,0,0,0,0,0
darwin machis,Valladolid,La-Liga,2024-2025,1993.0,18,7,639,0,1,0,0,17,19,43
pablo maffeo,Mallorca,La-Liga,2024-2025,1997.0,30,28,2368,0,2,7,0,46,74,122
jon magunazelaia,Real Sociedad,La-Liga,2024-2025,2001.0,2,0,7,0,0,0,0,0,1,0
giorgi mamardashvili,Valencia,La-Liga,2024-2025,2000.0,34,34,3060,0,0,2,0,1,0,0
reinildo mandava,Atlético Madrid,La-Liga,2024-2025,1994.0,19,10,941,0,0,4,0,14,34,15
javier manquillo,Celta Vigo,La-Liga,2024-2025,1994.0,10,7,515,0,0,1,0,3,24,5
marcao,Sevilla,La-Liga,2024-2025,1996.0,12,6,552,0,0,6,1,0,19,1
oscar de marcos,Athletic Club,La-Liga,2024-2025,1989.0,26,17,1564,0,4,0,0,26,102,78
alberto mari,Valencia,La-Liga,2024-2025,2001.0,1,0,7,0,0,0,0,0,1,2
jose maria gimenez,Atlético Madrid,La-Liga,2024-2025,1995.0,27,20,1999,0,1,5,0,3,64,1
arkaitz mariezkurrena,Real Sociedad,La-Liga,2024-2025,2005.0,9,1,241,2,0,1,0,3,4,12
pablo marin,Real Sociedad,La-Liga,2024-2025,2003.0,23,14,1239,1,2,3,0,20,45,47
mika marmol,Las Palmas,La-Liga,2024-2025,2001.0,30,27,2399,0,1,5,0,33,106,62
mario maroto,Valladolid,La-Liga,2024-2025,2003.0,2,0,64,0,1,0,0,0,2,0
unai marrero,Real Sociedad,La-Liga,2024-2025,2001.0,2,2,180,0,0,0,0,0,0,0
carlos martin,Alavés,La-Liga,2024-2025,2002.0,26,16,1333,2,2,3,0,13,21,67
diego martin,Las Palmas,La-Liga,2024-2025,2003.0,2,0,40,0,0,0,0,1,2,5
gerard martin,Barcelona,La-Liga,2024-2025,2002.0,28,11,1038,1,3,2,0,10,40,122
ivan martin,Girona,La-Liga,2024-2025,1999.0,32,24,2039,1,1,1,0,57,131,76
jon martin,Real Sociedad,La-Liga,2024-2025,2006.0,13,6,904,0,1,2,0,4,34,0
mario martin,Valladolid,La-Liga,2024-2025,2004.0,30,20,1748,0,1,8,3,18,66,22
arnau martinez,Girona,La-Liga,2024-2025,2003.0,32,30,2624,2,2,3,0,41,162,102
inigo martinez,Barcelona,La-Liga,2024-2025,1991.0,28,28,2490,0,4,5,0,70,260,11
javi martinez,Osasuna,La-Liga,2024-2025,1999.0,1,0,6,0,0,0,0,0,1,0
ramon martinez,Sevilla,La-Liga,2024-2025,2002.0,5,2,261,1,0,0,0,1,5,2
toni martinez,Alavés,La-Liga,2024-2025,1997.0,28,9,1012,4,0,1,0,13,11,57
javi marton,Athletic Club,La-Liga,2024-2025,1999.0,3,0,53,0,0,1,0,0,0,3
marvin,Las Palmas,La-Liga,2024-2025,2000.0,23,9,1038,0,0,4,0,29,30,72
omar mascarell,Mallorca,La-Liga,2024-2025,1993.0,32,21,1992,1,0,5,1,10,75,12
jaime mata,Las Palmas,La-Liga,2024-2025,1988.0,30,4,656,0,0,9,0,6,10,48
borja mayoral,Getafe,La-Liga,2024-2025,1997.0,24,7,1114,5,1,0,0,10,13,43
kylian mbappe,Real Madrid,La-Liga,2024-2025,1998.0,34,34,2907,31,3,3,1,150,140,386
oliver mcburnie,Las Palmas,La-Liga,2024-2025,1996.0,34,20,1837,3,6,3,0,7,27,75
scott mckenna,Las Palmas,La-Liga,2024-2025,1996.0,29,28,2466,0,0,5,1,11,45,3
mateo mejia,Sevilla,La-Liga,2024-2025,2003.0,1,0,11,0,0,0,0,0,0,0
arthur melo,Girona,La-Liga,2024-2025,1996.0,15,10,941,0,0,2,0,24,70,17
brais mendez,Real Sociedad,La-Liga,2024-2025,1997.0,27,19,1531,3,2,4,0,32,91,86
ferland mendy,Real Madrid,La-Liga,2024-2025,1995.0,14,12,1005,0,1,1,1,12,36,40
nobel mendy,Betis,La-Liga,2024-2025,2004.0,2,1,108,0,0,1,0,0,3,0
victor meseguer,Valladolid,La-Liga,2024-2025,1999.0,14,2,418,0,0,1,0,2,22,22
miguel,Leganés,La-Liga,2024-2025,1999.0,34,17,1724,1,3,3,0,14,16,90
eder militao,Real Madrid,La-Liga,2024-2025,1998.0,12,11,938,1,1,2,0,7,46,1
luis milla,Getafe,La-Liga,2024-2025,1994.0,33,32,2875,1,4,6,0,32,152,30
pere milla,Espanyol,La-Liga,2024-2025,1992.0,20,1,456,3,0,3,0,9,13,27
oscar mingueza,Celta Vigo,La-Liga,2024-2025,1999.0,34,31,2729,4,6,6,1,69,200,194
kim minsu,Girona,La-Liga,2024-2025,2006.0,3,0,22,0,0,0,0,0,0,2
bojan miovski,Girona,La-Liga,2024-2025,1999.0,17,12,869,2,1,0,0,4,4,33
rafa mir,Valencia,La-Liga,2024-2025,1997.0,20,5,753,1,2,4,0,10,20,28
luka modric,Real Madrid,La-Liga,2024-2025,1985.0,35,17,1827,2,6,7,0,62,208,63
johan mojica,Mallorca,La-Liga,2024-2025,1992.0,36,30,2755,1,2,5,0,66,130,142
alberto moleiro,Las Palmas,La-Liga,2024-2025,2003.0,35,32,2714,6,1,5,0,97,116,179
nahuel molina,Atlético Madrid,La-Liga,2024-2025,1998.0,30,17,1590,0,3,1,0,35,61,96
jon moncayola,Osasuna,La-Liga,2024-2025,1998.0,32,26,2099,0,0,8,0,25,107,51
gonzalo montiel,Sevilla,La-Liga,2024-2025,1997.0,6,1,113,0,0,1,0,3,2,3
gerard moreno,Villarreal,La-Liga,2024-2025,1992.0,17,6,721,3,2,0,0,19,53,60
xavier moreno,Valladolid,La-Liga,2024-2025,2004.0,1,1,45,0,0,0,0,1,1,5
mateu morey,Mallorca,La-Liga,2024-2025,2000.0,16,8,741,0,0,1,0,17,17,32
ilaix moriba,Celta Vigo,La-Liga,2024-2025,2003.0,33,22,2132,1,1,9,1,34,119,64
manu morlanes,Mallorca,La-Liga,2024-2025,1999.0,23,15,1338,0,0,7,0,16,88,39
raul moro,Valladolid,La-Liga,2024-2025,2002.0,33,26,2341,4,5,2,0,112,81,190
cristhian mosquera,Valencia,La-Liga,2024-2025,2004.0,37,37,3319,1,0,6,0,35,123,6
santiago mourino,Alavés,La-Liga,2024-2025,2002.0,25,20,1849,0,1,7,0,14,46,1
abdul mumin,Rayo Vallecano,La-Liga,2024-2025,1998.0,24,24,2017,2,1,6,1,12,40,6
aihen munoz,Real Sociedad,La-Liga,2024-2025,1997.0,21,13,1098,0,0,5,0,26,38,28
alex munoz,Las Palmas,La-Liga,2024-2025,1994.0,21,18,1415,3,0,3,0,15,45,53
iker munoz,Osasuna,La-Liga,2024-2025,2002.0,23,4,610,0,1,2,0,6,24,10
javier munoz,Las Palmas,La-Liga,2024-2025,1995.0,35,28,2588,1,3,5,0,36,108,91
victor munoz,Real Madrid,La-Liga,2024-2025,2003.0,2,0,36,0,0,0,0,3,0,9
vedat muriqi,Mallorca,La-Liga,2024-2025,1994.0,29,24,2058,7,2,1,2,23,30,103
juan musso,Atlético Madrid,La-Liga,2024-2025,1994.0,2,2,180,0,0,0,0,0,0,0
matija nastasic,Leganés,La-Liga,2024-2025,1993.0,26,24,2110,1,0,3,0,1,59,0
natan,Betis,La-Liga,2024-2025,2001.0,31,23,2175,1,1,5,1,12,52,6
pau navarro,Villarreal,La-Liga,2024-2025,2005.0,17,8,916,0,0,1,0,3,40,7
roberto navarro,Mallorca,La-Liga,2024-2025,2002.0,23,15,1278,1,0,3,0,45,51,85
jesus navas,Sevilla,La-Liga,2024-2025,1985.0,15,3,424,1,0,0,0,13,23,48
yvan neyou,Leganés,La-Liga,2024-2025,1997.0,30,27,2312,1,1,14,0,24,96,30
tanguy nianzou,Sevilla,La-Liga,2024-2025,2002.0,6,6,518,0,0,3,1,4,10,0
saul niguez,Sevilla,La-Liga,2024-2025,1994.0,24,17,1553,1,6,8,1,13,66,39
tamas nikitscher,Valladolid,La-Liga,2024-2025,1999.0,13,9,858,0,0,2,0,2,13,7
adrian nino,Atlético Madrid,La-Liga,2024-2025,2004.0,1,0,12,0,0,0,0,0,0,1
hugo novoa,Alavés,La-Liga,2024-2025,2003.0,5,2,237,0,0,0,0,7,2,10
randy nteka,Rayo Vallecano,La-Liga,2024-2025,1997.0,24,16,1129,3,0,6,0,10,8,44
unai nunez,Athletic Club,La-Liga,2024-2025,1997.0,10,7,645,0,0,4,0,2,26,0
rjan nyland,Sevilla,La-Liga,2024-2025,1990.0,30,30,2673,0,0,2,0,0,1,0
allan nyom,Getafe,La-Liga,2024-2025,1988.0,20,10,887,1,2,4,0,5,22,21
jan oblak,Atlético Madrid,La-Liga,2024-2025,1993.0,36,36,3240,0,0,0,0,0,0,0
lucas ocampos,Sevilla,La-Liga,2024-2025,1994.0,2,2,175,0,1,0,0,5,7,20
alvaro odriozola,Real Sociedad,La-Liga,2024-2025,1995.0,2,0,43,0,0,1,0,0,3,0
thiago ojeda,Villarreal,La-Liga,2024-2025,2003.0,1,0,8,0,0,1,0,1,2,0
aingeru olabarrieta,Athletic Club,La-Liga,2024-2025,2005.0,1,1,54,0,0,0,0,2,1,3
olasagasti,Real Sociedad,La-Liga,2024-2025,2000.0,22,7,857,1,1,2,0,11,38,41
brian olivan,Espanyol,La-Liga,2024-2025,1994.0,17,12,1017,0,1,2,0,21,40,57
lucas oliveira rosa,Valladolid,La-Liga,2024-2025,2000.0,21,21,1890,0,1,6,0,31,50,74
dani olmo,Barcelona,La-Liga,2024-2025,1998.0,25,13,1212,10,3,1,0,33,81,97
aimar oroz,Osasuna,La-Liga,2024-2025,2001.0,37,35,2966,5,4,8,0,74,163,142
angel ortiz,Betis,La-Liga,2024-2025,2004.0,5,4,353,0,1,0,0,4,15,20
gabriel osei misehouy,Girona,La-Liga,2024-2025,2005.0,9,1,257,1,0,0,0,5,15,22
david otorbi,Valencia,La-Liga,2024-2025,2007.0,1,0,14,0,0,0,0,1,0,0
jesus owono,Alavés,La-Liga,2024-2025,2001.0,6,5,487,0,0,0,0,0,0,0
mikel oyarzabal,Real Sociedad,La-Liga,2024-2025,1997.0,35,28,2250,9,3,4,1,31,28,133
cenk ozkacar,Valladolid,La-Liga,2024-2025,2000.0,11,8,757,0,0,1,0,2,15,0
jon pacheco,Real Sociedad,La-Liga,2024-2025,2001.0,14,9,854,0,0,3,0,12,27,0
alex padilla,Athletic Club,La-Liga,2024-2025,2003.0,5,3,321,0,0,0,0,0,0,0
isaac palazon camacho,Rayo Vallecano,La-Liga,2024-2025,1994.0,35,25,2162,4,4,5,0,30,117,123
aitor paredes,Athletic Club,La-Liga,2024-2025,2000.0,23,21,1812,3,0,4,1,4,46,2
daniel parejo,Villarreal,La-Liga,2024-2025,1989.0,36,26,2273,3,3,8,0,19,176,26
iago parente,Valladolid,La-Liga,2024-2025,2006.0,1,1,71,0,0,0,0,0,4,1
alvaro pascual,Sevilla,La-Liga,2024-2025,2002.0,8,4,408,1,0,1,0,4,3,27
alfonso pedraza,Villarreal,La-Liga,2024-2025,1996.0,12,4,460,0,2,0,0,21,9,43
pedri,Barcelona,La-Liga,2024-2025,2002.0,37,35,2879,4,5,3,0,92,360,136
adria pedrosa,Sevilla,La-Liga,2024-2025,1998.0,31,27,2298,1,1,7,0,41,79,96
pejino,Las Palmas,La-Liga,2024-2025,1996.0,1,0,16,0,0,0,0,1,1,2
andy pelmard,Las Palmas,La-Liga,2024-2025,2000.0,4,2,205,0,0,1,0,1,13,5
inaki pena,Barcelona,La-Liga,2024-2025,1999.0,16,15,1396,0,0,1,0,0,3,0
ruben pena,Osasuna,La-Liga,2024-2025,1991.0,25,7,775,0,0,1,0,18,27,57
nicolas pepe,Villarreal,La-Liga,2024-2025,1995.0,28,15,1500,3,6,3,0,76,60,159
peque,Sevilla,La-Liga,2024-2025,2002.0,26,14,1134,1,1,1,0,14,35,44
ayoze perez,Villarreal,La-Liga,2024-2025,1993.0,30,22,1970,19,2,4,0,59,73,124
carles perez,Getafe,La-Liga,2024-2025,1998.0,27,15,1431,3,0,2,0,31,20,77
francisco perez,Valencia,La-Liga,2024-2025,2002.0,26,4,570,0,0,1,0,24,13,71
kike perez,Valladolid,La-Liga,2024-2025,1997.0,19,14,1191,2,0,6,0,19,67,28
luis perez,Valladolid,La-Liga,2024-2025,1995.0,30,28,2558,0,0,2,0,41,89,117
romain perraud,Betis,La-Liga,2024-2025,1997.0,28,22,2002,2,2,8,1,51,62,106
valentin pezzolesi,Las Palmas,La-Liga,2024-2025,2007.0,1,0,6,0,0,0,0,0,0,0
pica,Alavés,La-Liga,2024-2025,2002.0,9,5,499,0,0,1,0,3,15,0
yeremi pino,Villarreal,La-Liga,2024-2025,2002.0,34,25,1934,4,7,11,0,42,66,213
portu,Girona,La-Liga,2024-2025,1992.0,27,6,779,1,2,4,0,20,16,79
benat prados,Athletic Club,La-Liga,2024-2025,2001.0,30,21,1715,1,0,7,0,20,78,32
abdon prats,Mallorca,La-Liga,2024-2025,1992.0,24,3,456,2,0,4,0,0,7,14
javi puado,Espanyol,La-Liga,2024-2025,1998.0,35,35,2974,12,4,8,0,73,75,113
dani raba,Leganés,La-Liga,2024-2025,1995.0,29,24,1879,8,6,6,0,42,69,101
arnau rafus,Valladolid,La-Liga,2024-2025,2003.0,1,1,90,0,0,0,0,0,0,0
antonio raillo,Mallorca,La-Liga,2024-2025,1991.0,36,36,3207,2,0,7,1,31,108,20
benito ramirez,Las Palmas,La-Liga,2024-2025,1995.0,19,2,478,0,0,2,1,14,16,62
sandro ramirez,Las Palmas,La-Liga,2024-2025,1995.0,31,25,2034,9,3,6,0,52,52,121
jacobo ramon,Real Madrid,La-Liga,2024-2025,2005.0,3,2,204,1,0,1,0,0,1,2
raphinha,Barcelona,La-Liga,2024-2025,1996.0,36,32,2839,18,9,4,0,94,135,349
andrei ratiu,Rayo Vallecano,La-Liga,2024-2025,1998.0,35,34,3065,2,3,5,0,122,145,167
raul,Osasuna,La-Liga,2024-2025,2000.0,32,5,750,4,0,1,0,10,16,49
abderrahman rebbach,Alavés,La-Liga,2024-2025,1998.0,8,4,385,0,0,1,0,16,5,34
alex remiro,Real Sociedad,La-Liga,2024-2025,1995.0,36,36,3240,0,0,0,0,0,1,0
daniel requena,Villarreal,La-Liga,2024-2025,2004.0,1,0,10,0,0,0,0,0,0,1
diego rico,Getafe,La-Liga,2024-2025,1993.0,33,32,2819,0,3,9,1,27,136,84
luis rioja,Alavés,La-Liga,2024-2025,1993.0,1,0,23,0,0,0,0,4,1,3
luis rioja,Valencia,La-Liga,2024-2025,1993.0,36,33,2831,5,3,6,0,93,103,228
rodrigo riquelme,Atlético Madrid,La-Liga,2024-2025,2000.0,16,4,516,0,1,0,0,43,24,62
alberto risco,Getafe,La-Liga,2024-2025,2005.0,5,0,69,0,0,0,0,3,3,6
mihailo ristic,Celta Vigo,La-Liga,2024-2025,1995.0,10,6,429,0,1,1,0,8,10,11
gorka rivera alonso,Getafe,La-Liga,2024-2025,2004.0,1,0,20,0,0,0,0,0,1,0
marc roca,Betis,La-Liga,2024-2025,1996.0,14,11,906,2,2,4,0,11,59,13
rodri,Betis,La-Liga,2024-2025,2000.0,3,1,118,0,0,0,0,4,8,11
adrian rodriguez,Alavés,La-Liga,2024-2025,2000.0,2,1,122,0,0,1,0,0,0,0
alvaro rodriguez,Getafe,La-Liga,2024-2025,2004.0,22,7,852,2,0,6,0,6,13,50
oscar rodriguez arnaiz,Leganés,La-Liga,2024-2025,1998.0,29,12,1330,1,4,6,1,24,60,66
arturo rodriguez,Las Palmas,La-Liga,2024-2025,2006.0,1,0,21,0,0,0,0,1,0,2
damian rodriguez,Celta Vigo,La-Liga,2024-2025,2003.0,17,10,927,0,0,3,0,8,71,12
dani rodriguez,Mallorca,La-Liga,2024-2025,1988.0,37,26,2162,4,7,5,0,37,78,108
daniel rodriguez,Barcelona,La-Liga,2024-2025,2005.0,1,1,37,0,0,0,0,4,2,9
james rodriguez,Rayo Vallecano,La-Liga,2024-2025,1991.0,6,1,140,0,0,1,0,3,13,7
javi rodriguez,Celta Vigo,La-Liga,2024-2025,2003.0,36,26,2514,3,2,7,0,29,114,51
jesus rodriguez,Betis,La-Liga,2024-2025,2005.0,21,15,1111,2,0,0,0,53,35,99
kirian rodriguez,Las Palmas,La-Liga,2024-2025,1996.0,21,21,1758,0,3,2,0,25,128,39
ricardo rodriguez,Betis,La-Liga,2024-2025,1992.0,18,15,1274,0,1,0,0,19,63,32
rodrygo,Real Madrid,La-Liga,2024-2025,2001.0,30,22,1928,6,5,0,0,113,108,253
leo roman,Mallorca,La-Liga,2024-2025,2000.0,7,7,630,0,0,0,0,0,0,0
carlos romero,Espanyol,La-Liga,2024-2025,2001.0,34,28,2554,2,1,7,0,50,64,113
isaac romero,Sevilla,La-Liga,2024-2025,2000.0,31,26,2156,4,2,10,1,21,29,95
luka romero,Alavés,La-Liga,2024-2025,2004.0,6,2,199,0,0,0,0,3,0,12
oriol romeu,Girona,La-Liga,2024-2025,1991.0,25,17,1356,0,0,5,0,22,73,8
vitor roque,Betis,La-Liga,2024-2025,2005.0,22,14,1235,4,0,4,0,24,17,57
valentin rosier,Leganés,La-Liga,2024-2025,1996.0,32,28,2595,1,2,8,0,41,74,89
antonio rudiger,Real Madrid,La-Liga,2024-2025,1993.0,29,26,2291,0,0,3,0,20,94,4
aitor ruibal,Betis,La-Liga,2024-2025,1996.0,29,13,1313,1,3,5,0,21,50,64
abel ruiz,Girona,La-Liga,2024-2025,2000.0,23,17,1346,4,0,3,0,21,23,71
ferran ruiz,Girona,La-Liga,2024-2025,2003.0,1,0,18,0,0,0,0,0,1,0
youssouf sabaly,Betis,La-Liga,2024-2025,1993.0,22,20,1581,0,1,1,0,25,62,63
umar sadiq,Valencia,La-Liga,2024-2025,1997.0,16,9,825,5,0,4,0,9,7,49
umar sadiq,Real Sociedad,La-Liga,2024-2025,1997.0,7,2,227,0,0,1,0,5,5,18
jorge saenz,Leganés,La-Liga,2024-2025,1996.0,23,19,1690,1,0,4,1,5,36,2
jan salas,Mallorca,La-Liga,2024-2025,2005.0,4,0,43,0,0,0,0,1,4,4
kike salas,Sevilla,La-Liga,2024-2025,2002.0,31,25,2238,3,2,6,0,7,59,18
albert sambi lokonga,Sevilla,La-Liga,2024-2025,1999.0,22,16,1471,0,2,4,0,24,93,20
chuky san jose,Valladolid,La-Liga,2024-2025,2004.0,18,9,728,2,0,1,0,6,15,27
oihan sancet,Athletic Club,La-Liga,2024-2025,2000.0,29,19,1620,15,1,2,0,52,90,115
antonio sanchez,Mallorca,La-Liga,2024-2025,1997.0,33,12,1395,0,0,3,0,18,38,53
ivan sanchez,Valladolid,La-Liga,2024-2025,1992.0,32,11,1404,2,1,4,0,60,77,93
javi sanchez,Valladolid,La-Liga,2024-2025,1997.0,25,25,2026,2,0,6,0,4,34,4
juanlu sanchez,Sevilla,La-Liga,2024-2025,2003.0,32,18,1722,4,4,6,1,44,68,83
manu sanchez,Alavés,La-Liga,2024-2025,2000.0,33,30,2634,1,0,6,1,47,78,97
maroan sannadi,Athletic Club,La-Liga,2024-2025,2001.0,16,7,754,1,1,0,0,21,15,67
jesus santiago,Getafe,La-Liga,2024-2025,2004.0,19,4,372,0,0,5,0,4,16,4
aleksandar sedlar,Alavés,La-Liga,2024-2025,1991.0,9,7,594,0,0,1,1,2,12,1
sergi,Leganés,La-Liga,2024-2025,1992.0,36,33,2957,2,0,2,1,3,77,2
nicolas serrano,Athletic Club,La-Liga,2024-2025,2003.0,4,1,112,0,0,0,0,2,4,18
fabio silva,Las Palmas,La-Liga,2024-2025,2002.0,24,22,1866,10,3,7,0,30,26,119
rui silva,Betis,La-Liga,2024-2025,1994.0,15,15,1350,0,0,1,0,0,0,0
giuliano simeone,Atlético Madrid,La-Liga,2024-2025,2002.0,33,26,1926,2,6,4,0,69,49,189
unai simon,Athletic Club,La-Liga,2024-2025,1997.0,21,21,1890,0,0,0,0,0,0,0
daley sinkgraven,Las Palmas,La-Liga,2024-2025,1995.0,2,1,91,0,0,0,0,2,3,7
jailson siqueira,Celta Vigo,La-Liga,2024-2025,1995.0,13,6,614,0,0,2,0,10,43,3
antonio sivera,Alavés,La-Liga,2024-2025,1996.0,32,32,2810,0,0,6,1,0,1,0
justin smith,Espanyol,La-Liga,2024-2025,2003.0,5,3,209,0,0,0,0,4,6,7
alex sola,Getafe,La-Liga,2024-2025,1999.0,19,13,1029,0,1,4,0,24,23,61
arnau sola,Villarreal,La-Liga,2024-2025,2003.0,1,0,13,0,0,0,0,0,0,0
jhon solis,Girona,La-Liga,2024-2025,2004.0,19,3,535,1,0,3,0,9,29,15
david soria,Getafe,La-Liga,2024-2025,1993.0,38,38,3420,0,0,2,0,0,1,0
juan soriano,Leganés,La-Liga,2024-2025,1997.0,6,6,540,0,0,1,1,0,0,0
hugo sotelo,Celta Vigo,La-Liga,2024-2025,2003.0,24,15,1254,0,0,5,0,21,83,38
djibril sow,Sevilla,La-Liga,2024-2025,1997.0,30,24,2062,2,1,5,0,23,100,50
carl starfelt,Celta Vigo,La-Liga,2024-2025,1995.0,28,26,2270,1,0,5,0,11,66,1
orri steinn oskarsson,Real Sociedad,La-Liga,2024-2025,2004.0,23,9,944,3,0,1,0,6,9,50
stoichkov,Alavés,La-Liga,2024-2025,1993.0,16,6,699,0,1,1,0,9,26,41
cristhian stuani,Girona,La-Liga,2024-2025,1986.0,32,6,1078,11,2,4,0,2,10,36
alex suarez,Las Palmas,La-Liga,2024-2025,1993.0,30,30,2460,0,0,12,0,6,53,3
denis suarez,Villarreal,La-Liga,2024-2025,1994.0,21,7,608,1,1,0,0,27,35,24
luka sucic,Real Sociedad,La-Liga,2024-2025,2002.0,29,21,1792,1,1,4,0,30,79,56
suso,Sevilla,La-Liga,2024-2025,1993.0,16,4,606,0,2,3,0,20,43,74
williot swedberg,Celta Vigo,La-Liga,2024-2025,2004.0,32,15,1348,4,5,1,0,34,28,116
mamadou sylla,Valladolid,La-Liga,2024-2025,1994.0,29,17,1583,5,1,5,0,15,22,52
wojciech szczesny,Barcelona,La-Liga,2024-2025,1990.0,15,15,1350,0,0,0,0,0,0,0
alexander srloth,Atlético Madrid,La-Liga,2024-2025,1995.0,35,15,1566,20,2,4,0,32,31,81
