Player,Pos,Squad,Height,Value,Season,Competition
diogo leite,Centre-Back,Union Berlin,1.9,15000000.0,2022-2023,bundesliga
paul jaeckel,Centre-Back,Union Berlin,1.86,5000000.0,2022-2023,bundesliga
robin knoche,Centre-Back,Union Berlin,1.89,5000000.0,2022-2023,bundesliga
timo baumgartl,Centre-Back,Union Berlin,1.92,3000000.0,2022-2023,bundesliga
dominique heintz,Centre-Back,Union Berlin,1.88,1200000.0,2022-2023,bundesliga
jerome roussillon,Left-Back,Union Berlin,1.75,3000000.0,2022-2023,bundesliga
tymoteusz puchacz,Left-Back,Union Berlin,1.83,1200000.0,2022-2023,bundesliga
niko gieelmann,Left-Back,Union Berlin,1.82,1000000.0,2022-2023,bundesliga
julian ryerson,Right-Back,Union Berlin,1.83,13000000.0,2022-2023,bundesliga
josip juranovic,Right-Back,Union Berlin,1.73,12000000.0,2022-2023,bundesliga
christopher trimmel,Right-Back,Union Berlin,1.89,800000.0,2022-2023,bundesliga
rani khedira,Defensive Midfield,Union Berlin,1.89,10000000.0,2022-2023,bundesliga
aljoscha kemlein,Defensive Midfield,Union Berlin,1.87,250000.0,2022-2023,bundesliga
janik haberer,Central Midfield,Union Berlin,1.87,7000000.0,2022-2023,bundesliga
aissa laidouni,Central Midfield,Union Berlin,1.84,7000000.0,2022-2023,bundesliga
morten thorsby,Central Midfield,Union Berlin,1.88,5500000.0,2022-2023,bundesliga
andras schafer,Central Midfield,Union Berlin,1.78,5000000.0,2022-2023,bundesliga
paul seguin,Central Midfield,Union Berlin,1.86,2500000.0,2022-2023,bundesliga
kevin van den kerkhof,Central Midfield,Union Berlin,1.82,600000.0,2022-2023,bundesliga
milos pantovic,Attacking Midfield,Union Berlin,1.86,1500000.0,2022-2023,bundesliga
genki haraguchi,Attacking Midfield,Union Berlin,1.78,1000000.0,2022-2023,bundesliga
sheraldo becker,Left Winger,Union Berlin,1.8,17000000.0,2022-2023,bundesliga
levin oztunal,Left Winger,Union Berlin,1.84,1200000.0,2022-2023,bundesliga
sven michel,Left Winger,Union Berlin,1.77,900000.0,2022-2023,bundesliga
jamie leweling,Right Winger,Union Berlin,1.85,3000000.0,2022-2023,bundesliga
tim skarke,Right Winger,Union Berlin,1.81,1200000.0,2022-2023,bundesliga
tim skarke,Right Winger,Union Berlin,1.86,350000.0,2022-2023,bundesliga
jordan larsson,Centre-Forward,Union Berlin,1.91,7000000.0,2022-2023,bundesliga
kevin behrens,Centre-Forward,Union Berlin,1.85,2000000.0,2022-2023,bundesliga
andre,Centre-Forward,Union Berlin,1.78,800000.0,2022-2023,bundesliga
malick sanogo,Centre-Forward,Union Berlin,1.85,,2022-2023,bundesliga
florian muller,Goalkeeper,Stuttgart,1.9,1500000.0,2022-2023,bundesliga
fabian bredlow,Goalkeeper,Stuttgart,1.9,1500000.0,2022-2023,bundesliga
dennis seimen,Goalkeeper,Stuttgart,1.92,200000.0,2022-2023,bundesliga
florian niederlechner,Goalkeeper,Stuttgart,2.0,200000.0,2022-2023,bundesliga
nicolas ezequiel fernandez,Goalkeeper,Stuttgart,1.87,125000.0,2022-2023,bundesliga
konstantinos mavropanos,Centre-Back,Stuttgart,1.94,15000000.0,2022-2023,bundesliga
hiroki ito,Centre-Back,Stuttgart,1.88,10000000.0,2022-2023,bundesliga
waldemar anton,Centre-Back,Stuttgart,1.89,4500000.0,2022-2023,bundesliga
danaxel zagadou,Centre-Back,Stuttgart,1.96,2500000.0,2022-2023,bundesliga
clinton mola,Centre-Back,Stuttgart,1.84,500000.0,2022-2023,bundesliga
leon reichardt,Centre-Back,Stuttgart,1.9,,2022-2023,bundesliga
borna sosa,Left-Back,Stuttgart,1.87,12000000.0,2022-2023,bundesliga
josha vagnoman,Right-Back,Stuttgart,1.9,8000000.0,2022-2023,bundesliga
pascal stenzel,Right-Back,Stuttgart,1.83,1500000.0,2022-2023,bundesliga
antonis aidonis,Right-Back,Stuttgart,1.86,350000.0,2022-2023,bundesliga
mattis hoppe,Right-Back,Stuttgart,1.79,150000.0,2022-2023,bundesliga
wataru endo,Defensive Midfield,Stuttgart,1.78,6500000.0,2022-2023,bundesliga
atakan karazor,Defensive Midfield,Stuttgart,1.91,4000000.0,2022-2023,bundesliga
luca bazzoli,Defensive Midfield,Stuttgart,1.88,225000.0,2022-2023,bundesliga
naouirou ahamada,Central Midfield,Stuttgart,1.83,10000000.0,2022-2023,bundesliga
nikolas nartey,Central Midfield,Stuttgart,1.86,1500000.0,2022-2023,bundesliga
enzo millot,Attacking Midfield,Stuttgart,1.75,7000000.0,2022-2023,bundesliga
lilian egloff,Attacking Midfield,Stuttgart,1.82,1500000.0,2022-2023,bundesliga
mateo klimowicz,Attacking Midfield,Stuttgart,1.81,1200000.0,2022-2023,bundesliga
genki haraguchi,Attacking Midfield,Stuttgart,1.78,1000000.0,2022-2023,bundesliga
omer beyaz,Attacking Midfield,Stuttgart,1.71,700000.0,2022-2023,bundesliga
lauren ulrich,Attacking Midfield,Stuttgart,1.8,500000.0,2022-2023,bundesliga
chris fuhrich,Left Winger,Stuttgart,1.81,4000000.0,2022-2023,bundesliga
darko churlinov,Left Winger,Stuttgart,1.8,2200000.0,2022-2023,bundesliga
silas katompa,Right Winger,Stuttgart,1.89,8000000.0,2022-2023,bundesliga
tanguy coulibaly,Right Winger,Stuttgart,1.79,2500000.0,2022-2023,bundesliga
gil bastiao dias,Right Winger,Stuttgart,1.86,1500000.0,2022-2023,bundesliga
sasa kalajdzic,Centre-Forward,Stuttgart,2.0,15000000.0,2022-2023,bundesliga
serhou guirassy,Centre-Forward,Stuttgart,1.87,14000000.0,2022-2023,bundesliga
tiago tomas,Centre-Forward,Stuttgart,1.8,7000000.0,2022-2023,bundesliga
juan perea,Centre-Forward,Stuttgart,1.84,2000000.0,2022-2023,bundesliga
luca pfeiffer,Centre-Forward,Stuttgart,1.96,1700000.0,2022-2023,bundesliga
thomas kastanaras,Centre-Forward,Stuttgart,1.86,700000.0,2022-2023,bundesliga
alou kuol,Centre-Forward,Stuttgart,1.81,300000.0,2022-2023,bundesliga
robin zentner,Goalkeeper,Mainz 05,1.95,5000000.0,2022-2023,bundesliga
finn dahmen,Goalkeeper,Mainz 05,1.86,2500000.0,2022-2023,bundesliga
lasse rie,Goalkeeper,Mainz 05,1.92,200000.0,2022-2023,bundesliga
andreas hancheolsen,Centre-Back,Mainz 05,1.85,7500000.0,2022-2023,bundesliga
dominik kohr,Centre-Back,Mainz 05,1.83,3500000.0,2022-2023,bundesliga
alexander hack,Centre-Back,Mainz 05,1.93,2500000.0,2022-2023,bundesliga
maxim leitsch,Centre-Back,Mainz 05,1.89,2000000.0,2022-2023,bundesliga
stefan bell,Centre-Back,Mainz 05,1.92,2000000.0,2022-2023,bundesliga
danny da costa,Centre-Back,Mainz 05,1.87,1800000.0,2022-2023,bundesliga
philipp schulz,Centre-Back,Mainz 05,1.9,300000.0,2022-2023,bundesliga
lucas,Centre-Back,Mainz 05,1.83,175000.0,2022-2023,bundesliga
aaron martin,Left-Back,Mainz 05,1.78,7000000.0,2022-2023,bundesliga
anderson lucoqui,Left-Back,Mainz 05,1.81,600000.0,2022-2023,bundesliga
anthony caci,Right-Back,Mainz 05,1.84,8500000.0,2022-2023,bundesliga
silvan widmer,Right-Back,Mainz 05,1.83,3500000.0,2022-2023,bundesliga
anton stach,Defensive Midfield,Mainz 05,1.94,15000000.0,2022-2023,bundesliga
edimilson fernandes,Defensive Midfield,Mainz 05,1.87,5500000.0,2022-2023,bundesliga
niklas tauer,Defensive Midfield,Mainz 05,1.83,1200000.0,2022-2023,bundesliga
leandro barreiro martins,Central Midfield,Mainz 05,1.74,14000000.0,2022-2023,bundesliga
merveille papela,Central Midfield,Mainz 05,1.74,1000000.0,2022-2023,bundesliga
eniss shabani,Central Midfield,Mainz 05,1.8,200000.0,2022-2023,bundesliga
angelo fulgini,Attacking Midfield,Mainz 05,1.82,9000000.0,2022-2023,bundesliga
lee jaesung,Attacking Midfield,Mainz 05,1.8,4000000.0,2022-2023,bundesliga
aymen barkok,Attacking Midfield,Mainz 05,1.89,2000000.0,2022-2023,bundesliga
delano burgzorg,Left Winger,Mainz 05,1.86,1500000.0,2022-2023,bundesliga
kaito mizuta,Left Winger,Mainz 05,1.82,225000.0,2022-2023,bundesliga
brajan gruda,Right Winger,Mainz 05,1.78,500000.0,2022-2023,bundesliga
jonathan burkardt,Centre-Forward,Mainz 05,1.83,10000000.0,2022-2023,bundesliga
ludovic ajorque,Centre-Forward,Mainz 05,1.96,9000000.0,2022-2023,bundesliga
marcus ingvartsen,Centre-Forward,Mainz 05,1.87,5500000.0,2022-2023,bundesliga
nelson weiper,Centre-Forward,Mainz 05,1.92,5000000.0,2022-2023,bundesliga
karim onisiwo,Centre-Forward,Mainz 05,1.88,3500000.0,2022-2023,bundesliga
marlon mustapha,Centre-Forward,Mainz 05,1.85,1000000.0,2022-2023,bundesliga
ben alexander voll,Centre-Forward,Mainz 05,1.74,600000.0,2022-2023,bundesliga
tomas koubek,Goalkeeper,Augsburg,1.97,1000000.0,2022-2023,bundesliga
rafa gikiewicz,Goalkeeper,Augsburg,1.9,900000.0,2022-2023,bundesliga
maat daniel caprini,Goalkeeper,Augsburg,1.93,300000.0,2022-2023,bundesliga
benjamin leneis,Goalkeeper,Augsburg,1.95,100000.0,2022-2023,bundesliga
ohis felix uduokhai,Centre-Back,Augsburg,1.93,8500000.0,2022-2023,bundesliga
reece oxford,Centre-Back,Augsburg,1.9,5500000.0,2022-2023,bundesliga
maximilian bauer,Centre-Back,Augsburg,1.89,3500000.0,2022-2023,bundesliga
jeffrey gouweleeuw,Centre-Back,Augsburg,1.88,3000000.0,2022-2023,bundesliga
frederik winther,Centre-Back,Augsburg,1.9,1000000.0,2022-2023,bundesliga
renato veiga,Centre-Back,Augsburg,1.9,1000000.0,2022-2023,bundesliga
ohis felix uduokhai,Centre-Back,Augsburg,1.85,400000.0,2022-2023,bundesliga
maat daniel caprini,Centre-Back,Augsburg,1.85,125000.0,2022-2023,bundesliga
iago,Left-Back,Augsburg,1.81,5500000.0,2022-2023,bundesliga
mads pedersen,Left-Back,Augsburg,1.78,3500000.0,2022-2023,bundesliga
david colina,Left-Back,Augsburg,1.74,1500000.0,2022-2023,bundesliga
robert gumny,Right-Back,Augsburg,1.82,3500000.0,2022-2023,bundesliga
raphael framberger,Right-Back,Augsburg,1.79,800000.0,2022-2023,bundesliga
niklas dorsch,Defensive Midfield,Augsburg,1.78,7000000.0,2022-2023,bundesliga
carlos gruezo,Defensive Midfield,Augsburg,1.72,3000000.0,2022-2023,bundesliga
tobias strobl,Defensive Midfield,Augsburg,1.88,500000.0,2022-2023,bundesliga
julian baumgartlinger,Defensive Midfield,Augsburg,1.84,400000.0,2022-2023,bundesliga
arne engels,Central Midfield,Augsburg,1.85,7500000.0,2022-2023,bundesliga
arne maier,Central Midfield,Augsburg,1.86,6500000.0,2022-2023,bundesliga
elvis rexhbecaj,Central Midfield,Augsburg,1.82,3500000.0,2022-2023,bundesliga
aaron zehnter,Left Midfield,Augsburg,1.8,300000.0,2022-2023,bundesliga
fredrik jensen,Attacking Midfield,Augsburg,1.83,2500000.0,2022-2023,bundesliga
josue mbila,Attacking Midfield,Augsburg,1.75,100000.0,2022-2023,bundesliga
mert komur,Attacking Midfield,Augsburg,1.83,,2022-2023,bundesliga
ruben vargas,Left Winger,Augsburg,1.79,6500000.0,2022-2023,bundesliga
nathanael mbuku,Left Winger,Augsburg,1.7,3000000.0,2022-2023,bundesliga
andre hahn,Right Winger,Augsburg,1.85,1200000.0,2022-2023,bundesliga
lukas petkov,Right Winger,Augsburg,1.83,800000.0,2022-2023,bundesliga
noah joel sarenren bazee,Right Winger,Augsburg,1.83,600000.0,2022-2023,bundesliga
daniel caligiuri,Right Winger,Augsburg,1.82,600000.0,2022-2023,bundesliga
ermedin demirovic,Centre-Forward,Augsburg,1.85,12000000.0,2022-2023,bundesliga
mergim berisha,Centre-Forward,Augsburg,1.88,12000000.0,2022-2023,bundesliga
ricardo pepi,Centre-Forward,Augsburg,1.85,9000000.0,2022-2023,bundesliga
dion drena beljo,Centre-Forward,Augsburg,1.95,6500000.0,2022-2023,bundesliga
kelvin yeboah,Centre-Forward,Augsburg,1.85,3500000.0,2022-2023,bundesliga
irvin cardona,Centre-Forward,Augsburg,1.85,2500000.0,2022-2023,bundesliga
maurice malone,Centre-Forward,Augsburg,1.87,1800000.0,2022-2023,bundesliga
florian niederlechner,Centre-Forward,Augsburg,1.87,800000.0,2022-2023,bundesliga
marvin schwabe,Goalkeeper,Köln,1.9,7000000.0,2022-2023,bundesliga
jonas urbig,Goalkeeper,Köln,1.89,1500000.0,2022-2023,bundesliga
timo horn,Goalkeeper,Köln,1.92,1500000.0,2022-2023,bundesliga
julian baumgartlinger,Goalkeeper,Köln,1.92,100000.0,2022-2023,bundesliga
matthias kobbing,Goalkeeper,Köln,1.96,100000.0,2022-2023,bundesliga
timo hubers,Centre-Back,Köln,1.9,8500000.0,2022-2023,bundesliga
jeff reineadelaide,Centre-Back,Köln,1.95,5500000.0,2022-2023,bundesliga
luca kilian,Centre-Back,Köln,1.92,3500000.0,2022-2023,bundesliga
nikola soldo,Centre-Back,Köln,1.89,1500000.0,2022-2023,bundesliga
elias baum,Centre-Back,Köln,1.93,250000.0,2022-2023,bundesliga
rijad smajic,Centre-Back,Köln,1.9,150000.0,2022-2023,bundesliga
jonas hector,Left-Back,Köln,1.85,3500000.0,2022-2023,bundesliga
kristian pedersen,Left-Back,Köln,1.89,1200000.0,2022-2023,bundesliga
benno schmitz,Right-Back,Köln,1.82,3000000.0,2022-2023,bundesliga
kingsley ehizibue,Right-Back,Köln,1.89,2500000.0,2022-2023,bundesliga
ellyes skhiri,Defensive Midfield,Köln,1.85,13000000.0,2022-2023,bundesliga
dejan ljubicic,Defensive Midfield,Köln,1.87,10000000.0,2022-2023,bundesliga
eric martel,Defensive Midfield,Köln,1.88,9000000.0,2022-2023,bundesliga
mathias olesen,Defensive Midfield,Köln,1.88,1200000.0,2022-2023,bundesliga
georg strauch,Defensive Midfield,Köln,1.77,200000.0,2022-2023,bundesliga
denis huseinbasic,Central Midfield,Köln,1.84,5000000.0,2022-2023,bundesliga
ondrej duda,Central Midfield,Köln,1.8,3400000.0,2022-2023,bundesliga
florian kainz,Attacking Midfield,Köln,1.76,5000000.0,2022-2023,bundesliga
joshua schwirten,Attacking Midfield,Köln,1.82,200000.0,2022-2023,bundesliga
linton maina,Left Winger,Köln,1.8,6000000.0,2022-2023,bundesliga
justin diehl,Left Winger,Köln,1.74,500000.0,2022-2023,bundesliga
jan thielmann,Right Winger,Köln,1.78,6500000.0,2022-2023,bundesliga
dimitris limnios,Right Winger,Köln,1.78,2000000.0,2022-2023,bundesliga
kingsley schindler,Right Winger,Köln,1.83,1000000.0,2022-2023,bundesliga
steffen tigges,Centre-Forward,Köln,1.94,3500000.0,2022-2023,bundesliga
davie selke,Centre-Forward,Köln,1.95,2500000.0,2022-2023,bundesliga
mark uth,Centre-Forward,Köln,1.85,1500000.0,2022-2023,bundesliga
tim lemperle,Centre-Forward,Köln,1.87,1500000.0,2022-2023,bundesliga
sargis adamyan,Centre-Forward,Köln,1.84,1000000.0,2022-2023,bundesliga
florian dietz,Centre-Forward,Köln,1.9,1000000.0,2022-2023,bundesliga
anthony modeste,Centre-Forward,Köln,1.88,700000.0,2022-2023,bundesliga
sebastian andersson,Centre-Forward,Köln,1.9,700000.0,2022-2023,bundesliga
damion downs,Centre-Forward,Köln,1.92,250000.0,2022-2023,bundesliga
maximilian schmid,Centre-Forward,Köln,1.84,200000.0,2022-2023,bundesliga
jiri pavlenka,Goalkeeper,Werder Bremen,1.96,3000000.0,2022-2023,bundesliga
michael zetterer,Goalkeeper,Werder Bremen,1.87,500000.0,2022-2023,bundesliga
mio backhaus,Goalkeeper,Werder Bremen,1.94,300000.0,2022-2023,bundesliga
dudu,Goalkeeper,Werder Bremen,1.96,200000.0,2022-2023,bundesliga
louis lord,Goalkeeper,Werder Bremen,1.9,150000.0,2022-2023,bundesliga
marco friedl,Centre-Back,Werder Bremen,1.87,7000000.0,2022-2023,bundesliga
amos pieper,Centre-Back,Werder Bremen,1.92,6000000.0,2022-2023,bundesliga
niklas stark,Centre-Back,Werder Bremen,1.9,5500000.0,2022-2023,bundesliga
milos veljkovic,Centre-Back,Werder Bremen,1.88,5500000.0,2022-2023,bundesliga
anthony jung,Centre-Back,Werder Bremen,1.86,1500000.0,2022-2023,bundesliga
fabio chiarodia,Centre-Back,Werder Bremen,1.86,1000000.0,2022-2023,bundesliga
tim ream,Centre-Back,Werder Bremen,1.9,200000.0,2022-2023,bundesliga
lee buchanan,Left-Back,Werder Bremen,1.79,3500000.0,2022-2023,bundesliga
felix agu,Left-Back,Werder Bremen,1.8,1000000.0,2022-2023,bundesliga
mitchell weiser,Right-Back,Werder Bremen,1.77,6000000.0,2022-2023,bundesliga
jeanmanuel mbom,Right-Back,Werder Bremen,1.85,800000.0,2022-2023,bundesliga
ilia gruev,Defensive Midfield,Werder Bremen,1.85,3000000.0,2022-2023,bundesliga
nicolai rapp,Defensive Midfield,Werder Bremen,1.86,700000.0,2022-2023,bundesliga
christian gro,Defensive Midfield,Werder Bremen,1.82,500000.0,2022-2023,bundesliga
tom berger,Defensive Midfield,Werder Bremen,1.84,200000.0,2022-2023,bundesliga
jens stage,Central Midfield,Werder Bremen,1.87,5000000.0,2022-2023,bundesliga
leonardo bittencourt,Central Midfield,Werder Bremen,1.71,2800000.0,2022-2023,bundesliga
niklas schmidt,Central Midfield,Werder Bremen,1.84,2500000.0,2022-2023,bundesliga
dikeni salifou,Central Midfield,Werder Bremen,1.91,200000.0,2022-2023,bundesliga
romano schmid,Attacking Midfield,Werder Bremen,1.68,4500000.0,2022-2023,bundesliga
leon opitz,Attacking Midfield,Werder Bremen,1.83,,2022-2023,bundesliga
eren dinkci,Right Winger,Werder Bremen,1.88,1000000.0,2022-2023,bundesliga
benjamin goller,Right Winger,Werder Bremen,1.8,450000.0,2022-2023,bundesliga
maximilian philipp,Second Striker,Werder Bremen,1.83,2000000.0,2022-2023,bundesliga
nick woltemade,Second Striker,Werder Bremen,1.98,1500000.0,2022-2023,bundesliga
niclas fullkrug,Centre-Forward,Werder Bremen,1.89,13000000.0,2022-2023,bundesliga
marvin ducksch,Centre-Forward,Werder Bremen,1.88,7500000.0,2022-2023,bundesliga
oliver burke,Centre-Forward,Werder Bremen,1.88,2500000.0,2022-2023,bundesliga
manuel neuer,Goalkeeper,Bayern Munich,1.93,4000000.0,2023-2024,bundesliga
daniel peretz,Goalkeeper,Bayern Munich,1.9,3000000.0,2023-2024,bundesliga
sven ulreich,Goalkeeper,Bayern Munich,1.92,700000.0,2023-2024,bundesliga
max schmitt,Goalkeeper,Bayern Munich,1.89,500000.0,2023-2024,bundesliga
tom bischof,Goalkeeper,Bayern Munich,2.05,250000.0,2023-2024,bundesliga
matthijs de ligt,Centre-Back,Bayern Munich,1.89,65000000.0,2023-2024,bundesliga
benjamin pavard,Centre-Back,Bayern Munich,1.86,50000000.0,2023-2024,bundesliga
dayot upamecano,Centre-Back,Bayern Munich,1.86,45000000.0,2023-2024,bundesliga
kim minjae,Centre-Back,Bayern Munich,1.9,45000000.0,2023-2024,bundesliga
eric dier,Centre-Back,Bayern Munich,1.91,12000000.0,2023-2024,bundesliga
tarek buchmann,Centre-Back,Bayern Munich,1.88,500000.0,2023-2024,bundesliga
alphonso davies,Left-Back,Bayern Munich,1.83,50000000.0,2023-2024,bundesliga
raphael guerreiro,Left-Back,Bayern Munich,1.7,12000000.0,2023-2024,bundesliga
adam aznou,Left-Back,Bayern Munich,1.78,900000.0,2023-2024,bundesliga
matteo perez vinlof,Left-Back,Bayern Munich,1.78,600000.0,2023-2024,bundesliga
konrad laimer,Right-Back,Bayern Munich,1.8,30000000.0,2023-2024,bundesliga
noussair mazraoui,Right-Back,Bayern Munich,1.83,30000000.0,2023-2024,bundesliga
sacha boey,Right-Back,Bayern Munich,1.78,18000000.0,2023-2024,bundesliga
bouna sarr,Right-Back,Bayern Munich,1.78,1500000.0,2023-2024,bundesliga
max scholze,Right-Back,Bayern Munich,1.84,700000.0,2023-2024,bundesliga
joshua kimmich,Defensive Midfield,Bayern Munich,1.77,50000000.0,2023-2024,bundesliga
ryan gravenberch,Defensive Midfield,Bayern Munich,1.9,35000000.0,2023-2024,bundesliga
aleksandar pavlovic,Defensive Midfield,Bayern Munich,1.88,30000000.0,2023-2024,bundesliga
noel aseko,Defensive Midfield,Bayern Munich,1.78,750000.0,2023-2024,bundesliga
luca pellegrini,Defensive Midfield,Bayern Munich,1.85,250000.0,2023-2024,bundesliga
leon goretzka,Central Midfield,Bayern Munich,1.89,30000000.0,2023-2024,bundesliga
taichi fukui,Central Midfield,Bayern Munich,1.77,700000.0,2023-2024,bundesliga
frans kratzig,Left Midfield,Bayern Munich,1.77,2000000.0,2023-2024,bundesliga
jamal musiala,Attacking Midfield,Bayern Munich,1.84,120000000.0,2023-2024,bundesliga
lovro zvonarek,Attacking Midfield,Bayern Munich,1.8,3000000.0,2023-2024,bundesliga
jonathan asp jensen,Attacking Midfield,Bayern Munich,1.82,1300000.0,2023-2024,bundesliga
kingsley coman,Left Winger,Bayern Munich,1.81,50000000.0,2023-2024,bundesliga
serge gnabry,Left Winger,Bayern Munich,1.76,40000000.0,2023-2024,bundesliga
bryan zaragoza,Left Winger,Bayern Munich,1.64,12000000.0,2023-2024,bundesliga
leroy sane,Right Winger,Bayern Munich,1.83,70000000.0,2023-2024,bundesliga
thomas muller,Second Striker,Bayern Munich,1.85,8000000.0,2023-2024,bundesliga
harry kane,Centre-Forward,Bayern Munich,1.88,100000000.0,2023-2024,bundesliga
mathys tel,Centre-Forward,Bayern Munich,1.83,40000000.0,2023-2024,bundesliga
eric maxim choupomoting,Centre-Forward,Bayern Munich,1.91,2500000.0,2023-2024,bundesliga
matej kovar,Goalkeeper,Leverkusen,1.96,7000000.0,2023-2024,bundesliga
patrick pentz,Goalkeeper,Leverkusen,1.83,3000000.0,2023-2024,bundesliga
lukas hradecky,Goalkeeper,Leverkusen,1.92,2500000.0,2023-2024,bundesliga
niklas lomb,Goalkeeper,Leverkusen,1.86,250000.0,2023-2024,bundesliga
edmond tapsoba,Centre-Back,Leverkusen,1.94,45000000.0,2023-2024,bundesliga
piero hincapie,Centre-Back,Leverkusen,1.84,40000000.0,2023-2024,bundesliga
odilon kossounou,Centre-Back,Leverkusen,1.91,35000000.0,2023-2024,bundesliga
jonathan tah,Centre-Back,Leverkusen,1.95,30000000.0,2023-2024,bundesliga
reno munz,Centre-Back,Leverkusen,1.88,,2023-2024,bundesliga
madi monamay,Centre-Back,Leverkusen,1.85,,2023-2024,bundesliga
alejandro grimaldo,Left-Back,Leverkusen,1.71,45000000.0,2023-2024,bundesliga
jeremie frimpong,Right-Back,Leverkusen,1.72,50000000.0,2023-2024,bundesliga
josip stanisic,Right-Back,Leverkusen,1.87,28000000.0,2023-2024,bundesliga
arthur,Right-Back,Leverkusen,1.74,5000000.0,2023-2024,bundesliga
timothy fosumensah,Right-Back,Leverkusen,1.88,800000.0,2023-2024,bundesliga
granit xhaka,Defensive Midfield,Leverkusen,1.86,20000000.0,2023-2024,bundesliga
robert andrich,Defensive Midfield,Leverkusen,1.87,17000000.0,2023-2024,bundesliga
exequiel palacios,Central Midfield,Leverkusen,1.78,45000000.0,2023-2024,bundesliga
nadiem amiri,Central Midfield,Leverkusen,1.8,7000000.0,2023-2024,bundesliga
gustavo puerta,Central Midfield,Leverkusen,1.73,3000000.0,2023-2024,bundesliga
noah mbamba,Central Midfield,Leverkusen,1.96,2500000.0,2023-2024,bundesliga
florian wirtz,Attacking Midfield,Leverkusen,1.77,130000000.0,2023-2024,bundesliga
