Player,Squad,Liga,Season,Fls,Off,Crosses,Recov,Aerialwon%
denis vavro,wolfsburg,Bundesliga,2024-2025,7,0,8,89,0.7020000000000001
milos veljkovic,werder bremen,Bundesliga,2024-2025,5,2,9,32,0.5710000000000001
nikolas veratschnig,mainz,Bundesliga,2024-2025,9,4,7,12,0.16699999999999998
arthur vermeeren,rb leipzig,Bundesliga,2024-2025,22,0,3,94,0.28600000000000003
yorbe vertessen,union berlin,Bundesliga,2024-2025,14,2,23,32,0.353
gabriel vidovic,bayern munich,Bundesliga,2024-2025,0,0,0,1,0.0
gabriel vidovic,mainz,Bundesliga,2024-2025,0,0,0,0,
kevin vogt,union berlin,Bundesliga,2024-2025,10,0,0,90,0.519
kevin volland,union berlin,Bundesliga,2024-2025,3,0,0,2,0.75
aster vranckx,wolfsburg,Bundesliga,2024-2025,12,0,3,22,0.33299999999999996
robert wagner,st pauli,Bundesliga,2024-2025,6,0,2,22,0.41700000000000004
elye wahi,eint frankfurt,Bundesliga,2024-2025,2,4,5,8,0.2
hauke wahl,st pauli,Bundesliga,2024-2025,13,2,8,129,0.485
paul wanner,heidenheim,Bundesliga,2024-2025,23,1,52,90,0.4
kjellarik watjen,dortmund,Bundesliga,2024-2025,0,0,0,2,
julian weigl,gladbach,Bundesliga,2024-2025,23,0,11,133,0.672
timon weiner,holstein kiel,Bundesliga,2024-2025,1,0,0,43,0.917
nelson weiper,mainz,Bundesliga,2024-2025,19,8,6,20,0.436
mitchell weiser,werder bremen,Bundesliga,2024-2025,30,1,78,152,0.38299999999999995
noah weihaupt,st pauli,Bundesliga,2024-2025,10,6,72,51,0.441
noah weihaupt,freiburg,Bundesliga,2024-2025,1,0,8,3,
silvan widmer,mainz,Bundesliga,2024-2025,5,2,12,16,0.462
patrick wimmer,wolfsburg,Bundesliga,2024-2025,36,6,42,92,0.424
jonas wind,wolfsburg,Bundesliga,2024-2025,15,4,7,59,0.495
florian wirtz,leverkusen,Bundesliga,2024-2025,22,11,101,113,0.2
dani de wit,bochum,Bundesliga,2024-2025,24,8,8,36,0.461
maximilian wittek,bochum,Bundesliga,2024-2025,34,0,164,115,0.5
marius wolf,augsburg,Bundesliga,2024-2025,19,4,115,82,0.5
nick woltemade,stuttgart,Bundesliga,2024-2025,24,6,6,53,0.431
jeong wooyeong,union berlin,Bundesliga,2024-2025,16,4,36,68,0.341
granit xhaka,leverkusen,Bundesliga,2024-2025,33,0,30,179,0.612
erencan yardimci,hoffenheim,Bundesliga,2024-2025,8,5,1,4,0.37
danaxel zagadou,stuttgart,Bundesliga,2024-2025,1,0,0,0,
david zec,holstein kiel,Bundesliga,2024-2025,21,3,1,76,0.42700000000000005
robin zentner,mainz,Bundesliga,2024-2025,1,0,0,56,1.0
cedric zesiger,augsburg,Bundesliga,2024-2025,15,0,13,57,0.5870000000000001
cedric zesiger,wolfsburg,Bundesliga,2024-2025,14,0,3,16,0.231
michael zetterer,werder bremen,Bundesliga,2024-2025,0,0,0,42,0.889
budu zivzivadze,heidenheim,Bundesliga,2024-2025,9,6,4,33,0.267
keyliane abdallah,marseille,Ligue-1,2024-2025,0,0,0,0,
yunis abdelhamid,saintetienne,Ligue-1,2024-2025,16,0,0,42,0.655
himad abdelli,angers,Ligue-1,2024-2025,48,3,44,193,0.39399999999999996
mohamed abdelmoneim,nice,Ligue-1,2024-2025,9,0,2,50,0.62
ali abdi,nice,Ligue-1,2024-2025,27,5,51,72,0.611
matthis abline,nantes,Ligue-1,2024-2025,34,5,30,83,0.457
abner,lyon,Ligue-1,2024-2025,16,0,31,45,0.43799999999999994
zakaria aboukhlal,toulouse,Ligue-1,2024-2025,35,13,33,61,0.36700000000000005
akor adams,montpellier,Ligue-1,2024-2025,17,16,5,24,0.509
martin adeline,reims,Ligue-1,2024-2025,0,0,0,0,0.0
adryelson,lyon,Ligue-1,2024-2025,0,0,0,0,1.0
emmanuel agbadou,reims,Ligue-1,2024-2025,13,0,1,85,0.621
jeremy agbonifo,lens,Ligue-1,2024-2025,14,2,7,9,0.1
ruben aguilar,lens,Ligue-1,2024-2025,14,5,47,79,0.385
naouirou ahamada,rennes,Ligue-1,2024-2025,1,0,1,7,0.0
jeaneudes aholou,angers,Ligue-1,2024-2025,50,1,2,100,0.623
ayman aiki,saintetienne,Ligue-1,2024-2025,4,0,1,7,0.2
ludovic ajorque,brest,Ligue-1,2024-2025,61,11,7,62,0.524
umit akdag,toulouse,Ligue-1,2024-2025,8,0,3,24,0.72
sergio akieme,reims,Ligue-1,2024-2025,25,1,94,109,0.42200000000000004
maghnes akliouche,monaco,Ligue-1,2024-2025,31,8,53,131,0.179
paul akouokou,lyon,Ligue-1,2024-2025,3,0,0,0,
clement akpa,auxerre,Ligue-1,2024-2025,15,0,25,116,0.551
chuba akpom,lille,Ligue-1,2024-2025,11,2,1,11,0.607
mohamed ali cho,nice,Ligue-1,2024-2025,12,9,51,69,0.325
jim allevinah,angers,Ligue-1,2024-2025,18,10,34,88,0.294
thiago almada,lyon,Ligue-1,2024-2025,10,1,47,56,0.33299999999999996
jordan amavi,brest,Ligue-1,2024-2025,15,0,15,35,0.7140000000000001
kelvin amian,nantes,Ligue-1,2024-2025,23,1,37,54,0.5
michael amir murillo,marseille,Ligue-1,2024-2025,29,1,37,138,0.7120000000000001
samuel amoameyaw,strasbourg,Ligue-1,2024-2025,3,1,6,14,0.0
mathis amougou,saintetienne,Ligue-1,2024-2025,6,0,1,37,0.2
benjamin andre,lille,Ligue-1,2024-2025,50,3,16,189,0.534
kyllian antonio,lens,Ligue-1,2024-2025,2,0,2,5,0.5
dennis appiah,saintetienne,Ligue-1,2024-2025,37,2,52,90,0.466
carlens arcus,angers,Ligue-1,2024-2025,38,1,55,81,0.5539999999999999
hakon arnar haraldsson,lille,Ligue-1,2024-2025,19,3,59,71,0.125
marco asensio,paris sg,Ligue-1,2024-2025,1,3,13,18,0.33299999999999996
lorenz assignon,rennes,Ligue-1,2024-2025,52,5,70,110,0.633
dehmaine assoumani,nantes,Ligue-1,2024-2025,1,0,6,8,0.4
valentin atangana edoa,reims,Ligue-1,2024-2025,57,8,17,117,0.58
florian aye,auxerre,Ligue-1,2024-2025,10,3,2,14,0.26
andre ayew,le havre,Ligue-1,2024-2025,19,6,7,26,0.37
neil el aynaoui,lens,Ligue-1,2024-2025,34,0,65,90,0.615
shavy babicka,toulouse,Ligue-1,2024-2025,16,7,39,54,0.292
theo bair,auxerre,Ligue-1,2024-2025,20,8,7,15,0.545
mitchel bakker,lille,Ligue-1,2024-2025,18,4,68,46,0.231
darryl bakola,marseille,Ligue-1,2024-2025,3,0,0,1,
dilane bakwa,strasbourg,Ligue-1,2024-2025,29,5,153,92,0.579
leonardo balerdi,marseille,Ligue-1,2024-2025,28,0,2,161,0.65
fode ballotoure,le havre,Ligue-1,2024-2025,3,0,21,31,0.444
folarin balogun,monaco,Ligue-1,2024-2025,7,8,5,15,0.16699999999999998
abdoulaye bamba,angers,Ligue-1,2024-2025,10,0,5,47,0.39299999999999996
mohamed bamba,reims,Ligue-1,2024-2025,0,0,0,0,0.0
valentin barco,strasbourg,Ligue-1,2024-2025,17,0,31,79,0.5
bradley barcola,paris sg,Ligue-1,2024-2025,30,7,25,67,0.667
melvin bard,nice,Ligue-1,2024-2025,17,2,60,124,0.545
gabriel bares,montpellier,Ligue-1,2024-2025,0,0,1,1,0.0
teo barisic,lyon,Ligue-1,2024-2025,0,0,0,0,
dylan batubinsika,saintetienne,Ligue-1,2024-2025,24,0,1,76,0.726
haris belkebla,angers,Ligue-1,2024-2025,18,1,3,90,0.276
yassin belkhdim,angers,Ligue-1,2024-2025,28,2,16,74,0.25
eliesse ben seghir,monaco,Ligue-1,2024-2025,25,2,52,86,0.371
ismael bennacer,marseille,Ligue-1,2024-2025,19,0,28,50,0.33299999999999996
said benrahma,lyon,Ligue-1,2024-2025,6,6,43,32,
nabil bentaleb,lille,Ligue-1,2024-2025,3,0,6,20,0.5
lucas beraldo,paris sg,Ligue-1,2024-2025,22,1,3,115,0.682
maxime bernauer,saintetienne,Ligue-1,2024-2025,10,0,0,37,0.611
dimitry bertaud,montpellier,Ligue-1,2024-2025,0,0,0,2,
mika biereth,monaco,Ligue-1,2024-2025,19,6,8,23,0.38299999999999995
emmanuel biumla,angers,Ligue-1,2024-2025,7,0,0,37,0.5710000000000001
marco bizot,brest,Ligue-1,2024-2025,1,0,0,34,1.0
ludovic blas,rennes,Ligue-1,2024-2025,31,1,124,88,0.22899999999999998
augustine boakye,saintetienne,Ligue-1,2024-2025,19,3,5,27,0.263
matheo bodmer,le havre,Ligue-1,2024-2025,1,0,0,0,
jeremie boga,nice,Ligue-1,2024-2025,1,5,21,44,0.429
moise bombito,nice,Ligue-1,2024-2025,28,0,2,97,0.48
saimon bouabre,monaco,Ligue-1,2024-2025,1,0,0,2,0.0
ayyoub bouaddi,lille,Ligue-1,2024-2025,18,0,3,62,0.5
badredine bouanani,nice,Ligue-1,2024-2025,13,2,33,44,0.111
benjamin bouchouari,saintetienne,Ligue-1,2024-2025,15,0,9,119,0.261
hicham boudaoui,nice,Ligue-1,2024-2025,41,3,17,175,0.32
justin bourgault,brest,Ligue-1,2024-2025,1,0,4,11,0.33299999999999996
benjamin bourigeaud,rennes,Ligue-1,2024-2025,0,0,6,4,0.5
bilal brahimi,nice,Ligue-1,2024-2025,3,0,5,1,
lilian brassier,marseille,Ligue-1,2024-2025,7,0,5,38,0.708
lilian brassier,rennes,Ligue-1,2024-2025,9,0,9,59,0.789
anthony briancon,saintetienne,Ligue-1,2024-2025,0,0,0,0,
aurelio buta,reims,Ligue-1,2024-2025,32,3,32,69,0.444
marcin buka,nice,Ligue-1,2024-2025,0,0,0,62,1.0
remy cabella,lille,Ligue-1,2024-2025,16,2,60,63,0.273
mathieu cafaro,saintetienne,Ligue-1,2024-2025,11,3,27,30,0.429
duje caletacar,lyon,Ligue-1,2024-2025,27,2,1,65,0.765
issiaga camara,nice,Ligue-1,2024-2025,0,0,0,4,0.0
lamine camara,monaco,Ligue-1,2024-2025,45,0,118,153,0.5
mahdi camara,brest,Ligue-1,2024-2025,41,3,46,98,0.354
ousmane camara,angers,Ligue-1,2024-2025,1,0,0,6,0.5710000000000001
axel camblan,brest,Ligue-1,2024-2025,0,0,1,0,0.0
jaydee canvot,toulouse,Ligue-1,2024-2025,18,0,6,50,0.552
pierrick capelle,angers,Ligue-1,2024-2025,12,1,10,28,0.375
gabin capuano,lens,Ligue-1,2024-2025,1,0,0,0,
maxence caqueret,lyon,Ligue-1,2024-2025,4,1,6,24,0.25
simon cara,montpellier,Ligue-1,2024-2025,0,0,0,0,
valentin carboni,marseille,Ligue-1,2024-2025,5,0,2,2,0.667
irvin cardona,saintetienne,Ligue-1,2024-2025,12,3,31,26,0.556
patrik carlgren,nantes,Ligue-1,2024-2025,0,0,0,3,0.0
josue casimir,le havre,Ligue-1,2024-2025,28,8,85,83,0.281
cristian casseres jr,toulouse,Ligue-1,2024-2025,53,1,80,172,0.585
jeancharles castelletto,nantes,Ligue-1,2024-2025,34,0,9,91,0.654
enzo caumont,angers,Ligue-1,2024-2025,1,0,0,2,0.5
fabien centonze,nantes,Ligue-1,2024-2025,2,1,11,8,0.6
brendan chardonnet,brest,Ligue-1,2024-2025,36,0,3,91,0.604
jhoanner chavez,lens,Ligue-1,2024-2025,10,2,30,25,0.583
theo chennahi,montpellier,Ligue-1,2024-2025,3,0,2,11,0.33299999999999996
sidiki cherif,angers,Ligue-1,2024-2025,4,5,4,10,0.158
rayan cherki,lyon,Ligue-1,2024-2025,16,3,118,83,0.33299999999999996
lucas chevalier,lille,Ligue-1,2024-2025,0,0,0,70,1.0
pedro chirivella,nantes,Ligue-1,2024-2025,25,0,19,116,0.41700000000000004
joris chotard,montpellier,Ligue-1,2024-2025,16,1,30,90,0.593
djaoui cisse,rennes,Ligue-1,2024-2025,25,0,3,78,0.235
yoann cisse,auxerre,Ligue-1,2024-2025,0,0,3,1,
jonathan clauss,nice,Ligue-1,2024-2025,26,1,190,114,0.593
marcus coco,nantes,Ligue-1,2024-2025,30,0,28,42,0.5670000000000001
alois confais,le havre,Ligue-1,2024-2025,1,1,0,1,
francis coquelin,nantes,Ligue-1,2024-2025,7,0,0,8,1.0
derek cornelius,marseille,Ligue-1,2024-2025,25,0,4,67,0.711
pierre cornud,saintetienne,Ligue-1,2024-2025,10,1,14,33,0.429
david costa,lens,Ligue-1,2024-2025,3,0,15,10,0.0
logan costa,toulouse,Ligue-1,2024-2025,0,0,1,4,0.667
gregoire coudert,brest,Ligue-1,2024-2025,0,0,0,3,
lasso coulibaly,auxerre,Ligue-1,2024-2025,0,0,2,1,0.0
mamadou coulibaly,monaco,Ligue-1,2024-2025,1,0,1,0,
soumaila coulibaly,brest,Ligue-1,2024-2025,12,0,0,19,0.5710000000000001
tanguy coulibaly,montpellier,Ligue-1,2024-2025,45,3,21,70,0.452
marius courcoul,angers,Ligue-1,2024-2025,4,0,4,12,0.8
nicolas cozza,nantes,Ligue-1,2024-2025,14,2,27,62,0.484
charlie cresswell,toulouse,Ligue-1,2024-2025,28,3,4,103,0.69
kevin danois,auxerre,Ligue-1,2024-2025,22,2,14,102,0.43799999999999994
kevin danso,lens,Ligue-1,2024-2025,27,1,0,59,0.6609999999999999
dante,nice,Ligue-1,2024-2025,19,0,2,112,0.6609999999999999
pape daouda diongue,strasbourg,Ligue-1,2024-2025,0,0,1,9,1.0
mohamed daramy,reims,Ligue-1,2024-2025,0,0,0,0,0.33299999999999996
jonathan david,lille,Ligue-1,2024-2025,25,10,4,66,0.276
zuriko davitashvili,saintetienne,Ligue-1,2024-2025,20,5,85,117,0.23
theo de percin,auxerre,Ligue-1,2024-2025,0,0,0,2,
thibault de smet,reims,Ligue-1,2024-2025,1,0,0,6,0.5
amar dedic,marseille,Ligue-1,2024-2025,7,0,5,18,0.5379999999999999
romain del castillo,brest,Ligue-1,2024-2025,11,0,103,73,0.4
thomas delaine,strasbourg,Ligue-1,2024-2025,1,0,0,0,
andy delort,montpellier,Ligue-1,2024-2025,11,10,11,9,0.45
ousmane dembele,paris sg,Ligue-1,2024-2025,8,9,80,39,0.4
remy descamps,lyon,Ligue-1,2024-2025,0,0,0,0,
arthur desmas,le havre,Ligue-1,2024-2025,1,0,0,12,1.0
mamadou diakhon,reims,Ligue-1,2024-2025,5,0,33,38,0.071
bafode diakite,lille,Ligue-1,2024-2025,44,1,4,139,0.726
oumar diakite,reims,Ligue-1,2024-2025,27,11,7,59,0.298
habib diarra,strasbourg,Ligue-1,2024-2025,26,1,54,90,0.429
krepin diatta,monaco,Ligue-1,2024-2025,14,2,15,36,0.625
kandet diawara,le havre,Ligue-1,2024-2025,0,0,0,0,
mahamadou diawara,le havre,Ligue-1,2024-2025,15,0,5,40,0.222
mahamadou diawara,lyon,Ligue-1,2024-2025,1,0,0,3,
bamba dieng,angers,Ligue-1,2024-2025,9,4,5,5,0.273
kembo diliwidi,lens,Ligue-1,2024-2025,1,0,1,0,
sinaly diomande,auxerre,Ligue-1,2024-2025,24,0,1,86,0.56
lois diony,angers,Ligue-1,2024-2025,0,0,0,0,1.0
serigne diop,brest,Ligue-1,2024-2025,0,0,0,0,
sofiane diop,nice,Ligue-1,2024-2025,17,3,33,73,0.273
andy diouf,lens,Ligue-1,2024-2025,43,2,30,154,0.36700000000000005
yehvann diouf,reims,Ligue-1,2024-2025,0,0,0,45,1.0
assane diousse,auxerre,Ligue-1,2024-2025,18,0,1,41,0.25
alex dominguez,toulouse,Ligue-1,2024-2025,0,0,0,0,
gianluigi donnarumma,paris sg,Ligue-1,2024-2025,0,0,0,40,1.0
sekou doucoure,nantes,Ligue-1,2024-2025,0,0,0,0,
desire doue,paris sg,Ligue-1,2024-2025,28,1,78,93,0.444
guela doue,strasbourg,Ligue-1,2024-2025,41,0,46,162,0.611
douglas,nantes,Ligue-1,2024-2025,42,0,10,111,0.397
ismael doukoure,strasbourg,Ligue-1,2024-2025,30,0,1,103,0.619
kamory doumbia,brest,Ligue-1,2024-2025,17,1,48,87,0.313
amidou doumbouya,nice,Ligue-1,2024-2025,0,0,2,6,
jeankevin duverne,nantes,Ligue-1,2024-2025,14,0,9,20,0.75
stefan dzodic,montpellier,Ligue-1,2024-2025,4,0,0,10,0.25
aron dnnum,toulouse,Ligue-1,2024-2025,38,0,117,171,0.414
noah edjouma,toulouse,Ligue-1,2024-2025,4,0,6,8,0.4
jacques ekomie,angers,Ligue-1,2024-2025,11,1,23,33,0.45799999999999996
pierre ekwah elimby,saintetienne,Ligue-1,2024-2025,42,0,5,154,0.698
meschak elia,nantes,Ligue-1,2024-2025,7,0,14,14,0.4
breel embolo,monaco,Ligue-1,2024-2025,27,11,6,58,0.5
emanuel emegha,strasbourg,Ligue-1,2024-2025,36,27,0,60,0.4
romain faivre,brest,Ligue-1,2024-2025,6,1,26,42,0.41200000000000003
khalil fayad,montpellier,Ligue-1,2024-2025,21,1,20,74,0.6
luiz felipe,marseille,Ligue-1,2024-2025,1,0,0,2,0.5
zinedine ferhat,angers,Ligue-1,2024-2025,11,2,68,47,0.45899999999999996
edimilson fernandes,brest,Ligue-1,2024-2025,7,0,7,69,0.556
matias fernandezpardo,lille,Ligue-1,2024-2025,18,3,30,35,0.0
jordan ferri,montpellier,Ligue-1,2024-2025,35,0,25,132,0.46399999999999997
karol fila,strasbourg,Ligue-1,2024-2025,0,0,0,1,
malick fofana,lyon,Ligue-1,2024-2025,13,10,70,63,0.14300000000000002
rayan fofana,lens,Ligue-1,2024-2025,1,0,0,2,0.0
seko fofana,rennes,Ligue-1,2024-2025,9,2,5,42,0.7
yahia fofana,angers,Ligue-1,2024-2025,0,0,0,36,0.667
lamine fomba,saintetienne,Ligue-1,2024-2025,13,1,1,13,0.33299999999999996
przemysaw frankowski,lens,Ligue-1,2024-2025,18,1,78,61,0.5710000000000001
angelo fulgini,lens,Ligue-1,2024-2025,16,2,44,52,0.375
kyogo furuhashi,rennes,Ligue-1,2024-2025,4,0,0,1,0.33299999999999996
gauthier gallon,rennes,Ligue-1,2024-2025,0,0,0,0,
ignatius ganago,nantes,Ligue-1,2024-2025,2,2,3,7,0.364
ulisses garcia,marseille,Ligue-1,2024-2025,8,2,35,48,0.7390000000000001
jeanphilippe gbamin,nantes,Ligue-1,2024-2025,3,0,0,13,0.7
mory gbane,reims,Ligue-1,2024-2025,12,0,2,49,0.625
yann gboho,toulouse,Ligue-1,2024-2025,16,2,26,107,0.156
denis genreau,toulouse,Ligue-1,2024-2025,7,0,9,11,0.0
aleksandr golovin,monaco,Ligue-1,2024-2025,25,1,23,101,0.409
andre gomes,lille,Ligue-1,2024-2025,24,0,11,92,0.563
angel gomes,lille,Ligue-1,2024-2025,4,0,10,20,0.455
carlos gomez,rennes,Ligue-1,2024-2025,11,2,19,16,0.25
mathieu gorgelin,le havre,Ligue-1,2024-2025,0,0,0,16,0.778
amine gouiri,marseille,Ligue-1,2024-2025,11,5,57,24,0.16699999999999998
amine gouiri,rennes,Ligue-1,2024-2025,18,4,12,40,0.348
jonathan gradit,lens,Ligue-1,2024-2025,29,0,10,73,0.593
samuel grandsir,le havre,Ligue-1,2024-2025,2,0,5,9,0.0
mason greenwood,marseille,Ligue-1,2024-2025,24,2,110,88,0.5329999999999999
albert grnbaek,rennes,Ligue-1,2024-2025,10,0,28,24,0.267
gabriel gudmundsson,lille,Ligue-1,2024-2025,30,5,59,83,0.6
axel gueguin,montpellier,Ligue-1,2024-2025,4,0,1,0,
evann guessand,nice,Ligue-1,2024-2025,45,10,36,98,0.419
bahereba guirassy,nantes,Ligue-1,2024-2025,3,0,7,22,0.41200000000000003
massadio haidara,brest,Ligue-1,2024-2025,20,0,49,54,0.6759999999999999
achraf hakimi,paris sg,Ligue-1,2024-2025,19,8,80,136,0.429
florent hanin,angers,Ligue-1,2024-2025,16,1,107,132,0.349
amine harit,marseille,Ligue-1,2024-2025,6,0,7,24,0.16699999999999998
hans hateboer,rennes,Ligue-1,2024-2025,20,2,33,62,0.636
kjetil haug,toulouse,Ligue-1,2024-2025,0,0,0,6,
luis henrique,marseille,Ligue-1,2024-2025,8,9,97,116,0.0
lucas hernandez,paris sg,Ligue-1,2024-2025,9,0,2,45,0.684
kijana hoever,auxerre,Ligue-1,2024-2025,22,0,78,91,0.5579999999999999
cedric hountondji,angers,Ligue-1,2024-2025,2,0,0,9,0.625
ilyes housni,le havre,Ligue-1,2024-2025,5,1,5,7,0.0
pierre hjbjerg,marseille,Ligue-1,2024-2025,30,0,19,171,0.5379999999999999
hafiz ibrahim,reims,Ligue-1,2024-2025,12,3,1,14,0.258
george ilenikhena,monaco,Ligue-1,2024-2025,14,9,0,10,0.467
rares ilie,nice,Ligue-1,2024-2025,0,0,3,2,
ismaily,lille,Ligue-1,2024-2025,13,0,16,46,0.444
yanis issoufou,montpellier,Ligue-1,2024-2025,1,0,3,3,0.0
junya ito,reims,Ligue-1,2024-2025,14,10,234,135,0.37799999999999995
jeremy jacquet,rennes,Ligue-1,2024-2025,13,0,3,41,0.655
ismail jakobs,monaco,Ligue-1,2024-2025,1,0,14,5,0.14300000000000002
jordan james,rennes,Ligue-1,2024-2025,26,1,34,54,0.588
malcolm jeng,reims,Ligue-1,2024-2025,1,0,0,3,0.5
john joe,reims,Ligue-1,2024-2025,14,0,5,31,0.435
karljohan johnsson,strasbourg,Ligue-1,2024-2025,1,0,0,2,1.0
paul joly,auxerre,Ligue-1,2024-2025,10,0,55,56,0.619
jota,rennes,Ligue-1,2024-2025,3,3,16,11,0.5
antoine joujou,le havre,Ligue-1,2024-2025,7,2,37,59,0.217
jubal,auxerre,Ligue-1,2024-2025,27,1,0,90,0.6920000000000001
abdulai juma bah,lens,Ligue-1,2024-2025,7,0,0,37,0.7929999999999999
hamed junior traore,auxerre,Ligue-1,2024-2025,30,7,42,100,0.375
yaya kader fofana,reims,Ligue-1,2024-2025,16,0,6,33,0.28600000000000003
tino kadewere,nantes,Ligue-1,2024-2025,6,2,2,34,0.556
arnaud kalimuendo,rennes,Ligue-1,2024-2025,29,12,13,63,0.272
justinnoel kalumba,angers,Ligue-1,2024-2025,0,0,1,2,
warren kamanzi,toulouse,Ligue-1,2024-2025,16,2,16,56,0.875
glen kamara,rennes,Ligue-1,2024-2025,7,0,0,42,0.25
noham kamara,paris sg,Ligue-1,2024-2025,0,0,0,4,1.0
nordine kandil,strasbourg,Ligue-1,2024-2025,2,0,0,0,0.5
lee kangin,paris sg,Ligue-1,2024-2025,21,1,94,73,0.33299999999999996
yassine kechta,le havre,Ligue-1,2024-2025,42,4,36,113,0.27
thilo kehrer,monaco,Ligue-1,2024-2025,23,1,2,132,0.614
reda khadra,reims,Ligue-1,2024-2025,0,0,3,7,
wahbi khazri,montpellier,Ligue-1,2024-2025,23,7,48,44,0.276
abdukodir khusanov,lens,Ligue-1,2024-2025,13,0,5,50,0.6920000000000001
presnel kimpembe,paris sg,Ligue-1,2024-2025,0,0,0,3,
joshua king,toulouse,Ligue-1,2024-2025,35,7,9,60,0.40700000000000003
cedric kipre,reims,Ligue-1,2024-2025,24,1,12,73,0.631
herve koffi,lens,Ligue-1,2024-2025,0,0,0,3,1.0
philipp kohn,monaco,Ligue-1,2024-2025,0,0,0,37,1.0
koka,le havre,Ligue-1,2024-2025,14,1,0,24,0.488
randal kolo muani,paris sg,Ligue-1,2024-2025,7,2,0,8,0.75
geoffrey kondogbia,marseille,Ligue-1,2024-2025,19,1,4,108,0.643
abdoul kone,reims,Ligue-1,2024-2025,3,0,0,7,1.0
amadou kone,reims,Ligue-1,2024-2025,19,0,3,79,0.5
ismael kone,marseille,Ligue-1,2024-2025,4,1,3,14,0.28600000000000003
ismael kone,rennes,Ligue-1,2024-2025,8,0,2,19,1.0
emmanuel koum mbondo,marseille,Ligue-1,2024-2025,0,0,0,0,
boubakar kouyate,montpellier,Ligue-1,2024-2025,15,4,0,18,0.595
goduine koyalipou,lens,Ligue-1,2024-2025,7,6,2,15,0.4
sael kumbedi,lyon,Ligue-1,2024-2025,17,0,14,32,0.3
daler kuzyaev,le havre,Ligue-1,2024-2025,8,0,6,27,0.636
khvicha kvaratskhelia,paris sg,Ligue-1,2024-2025,12,0,33,27,0.375
remy labeau lascary,lens,Ligue-1,2024-2025,23,10,19,21,0.462
gaetan laborde,nice,Ligue-1,2024-2025,29,8,27,49,0.505
alexandre lacazette,lyon,Ligue-1,2024-2025,48,20,17,28,0.33299999999999996
younes lachaab,lille,Ligue-1,2024-2025,1,0,0,0,0.0
alban lafont,nantes,Ligue-1,2024-2025,0,0,0,11,1.0
kenny lala,brest,Ligue-1,2024-2025,18,1,126,154,0.381
mohamed lamine bayo,lille,Ligue-1,2024-2025,6,0,0,5,0.5
gautier larsonneur,saintetienne,Ligue-1,2024-2025,0,0,0,41,0.636
julien le cardinal,brest,Ligue-1,2024-2025,12,0,6,48,0.617
jeremy le douaron,brest,Ligue-1,2024-2025,2,2,0,2,0.6
benjamin lecomte,montpellier,Ligue-1,2024-2025,0,0,0,35,1.0
pierre leesmelou,brest,Ligue-1,2024-2025,32,0,22,125,0.364
jordan lefort,angers,Ligue-1,2024-2025,14,1,12,110,0.588
felix lemarechal,strasbourg,Ligue-1,2024-2025,30,3,26,62,0.359
donovan leon,auxerre,Ligue-1,2024-2025,1,0,0,33,0.875
esteban lepaul,angers,Ligue-1,2024-2025,16,16,15,45,0.42700000000000005
johann lepenant,nantes,Ligue-1,2024-2025,51,1,16,89,0.526
louis leroux,nantes,Ligue-1,2024-2025,10,0,6,43,0.444
pol lirola,marseille,Ligue-1,2024-2025,9,0,14,29,0.364
gautier lloris,le havre,Ligue-1,2024-2025,31,2,3,100,0.653
bradley locko,brest,Ligue-1,2024-2025,1,0,1,2,1.0
elysee logbo,le havre,Ligue-1,2024-2025,0,0,0,1,0.0
anthony lopes,nantes,Ligue-1,2024-2025,1,0,0,11,0.667
jordan lotomba,nice,Ligue-1,2024-2025,2,1,2,2,
tom louchet,nice,Ligue-1,2024-2025,8,0,35,36,0.7859999999999999
milos lukovic,strasbourg,Ligue-1,2024-2025,0,0,0,0,
othmane maamma,montpellier,Ligue-1,2024-2025,4,2,12,12,0.2
deiver machado,lens,Ligue-1,2024-2025,28,5,51,89,0.5
lanroy machine,angers,Ligue-1,2024-2025,0,0,1,1,0.0
yvann macon,saintetienne,Ligue-1,2024-2025,26,1,23,42,0.2
eros maddy,auxerre,Ligue-1,2024-2025,3,0,0,0,
soungoutou magassa,monaco,Ligue-1,2024-2025,28,0,7,90,0.382
hugo magnetti,brest,Ligue-1,2024-2025,29,0,18,111,0.5
frank magri,toulouse,Ligue-1,2024-2025,26,4,4,21,0.32799999999999996
ainsley maitlandniles,lyon,Ligue-1,2024-2025,16,3,48,89,0.517
radosaw majecki,monaco,Ligue-1,2024-2025,0,0,0,19,1.0
hamidou makalou,brest,Ligue-1,2024-2025,0,0,0,3,
nikola maksimovic,montpellier,Ligue-1,2024-2025,3,0,0,14,0.381
aaron malouda,lille,Ligue-1,2024-2025,0,0,0,0,
hianga mananga mbock,brest,Ligue-1,2024-2025,1,0,0,0,1.0
steve mandanda,rennes,Ligue-1,2024-2025,0,0,0,26,1.0
aissa mandi,lille,Ligue-1,2024-2025,7,1,10,67,0.389
orel mangala,lyon,Ligue-1,2024-2025,0,0,1,6,
sekou mara,strasbourg,Ligue-1,2024-2025,18,3,3,21,0.452
marquinhos,paris sg,Ligue-1,2024-2025,18,1,3,103,0.653
ange martial tia,reims,Ligue-1,2024-2025,3,0,3,12,0.625
jonas martin,brest,Ligue-1,2024-2025,7,0,3,30,0.4
hannoah massengo,auxerre,Ligue-1,2024-2025,17,0,9,57,0.389
