Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
tomas suslov,hellas verona,Serie-A,2024-2025,2002,31,27,2080,0,1,7,1,39,82,77
zion suzuki,parma,Serie-A,2024-2025,2002,37,37,3314,0,0,2,1,0,0,0
marin sverko,venezia,Serie-A,2024-2025,1998,16,12,1117,1,0,3,0,8,38,1
mile svilar,roma,Serie-A,2024-2025,1999,38,38,3420,0,0,1,0,0,2,0
michael svoboda,venezia,Serie-A,2024-2025,1998,16,15,1314,1,0,1,0,13,43,5
adrien tameze,torino,Serie-A,2024-2025,1994,20,9,649,0,0,3,0,16,23,21
mehdi taremi,inter,Serie-A,2024-2025,1992,26,7,816,1,2,1,0,10,25,47
nuno tavares,lazio,Serie-A,2024-2025,2000,23,22,1686,0,8,4,1,98,111,100
loum tchaouna,lazio,Serie-A,2024-2025,2003,24,6,660,1,0,4,1,22,20,66
jackson tchatchoua,hellas verona,Serie-A,2024-2025,2001,36,36,3167,2,3,7,1,88,72,163
casper tengstedt,hellas verona,Serie-A,2024-2025,2000,25,20,1517,6,1,2,0,29,29,85
filippo terracciano,milan,Serie-A,2024-2025,2003,13,6,539,0,0,3,0,5,14,9
pietro terracciano,fiorentina,Serie-A,2024-2025,1990,3,3,270,0,0,0,0,0,0,0
florian thauvin,udinese,Serie-A,2024-2025,1993,25,24,1956,8,3,0,0,92,90,148
malick thiaw,milan,Serie-A,2024-2025,2001,22,19,1806,0,0,2,0,12,89,1
morten thorsby,genoa,Serie-A,2024-2025,1996,30,22,1898,0,1,6,0,24,58,76
khephren thuram,juventus,Serie-A,2024-2025,2001,35,26,2326,4,5,5,0,74,123,52
marcus thuram,inter,Serie-A,2024-2025,1997,32,27,2290,14,4,1,0,62,53,170
rafael toloi,atalanta,Serie-A,2024-2025,1990,11,2,468,0,0,1,0,5,26,5
fikayo tomori,milan,Serie-A,2024-2025,1997,22,19,1593,0,1,4,1,8,63,3
luka topalovic,inter,Serie-A,2024-2025,2006,1,0,11,0,0,0,0,0,0,1
lorenzo tosto,empoli,Serie-A,2024-2025,2006,1,0,1,0,0,0,0,0,0,0
souleymane toure,udinese,Serie-A,2024-2025,2003,12,11,733,1,0,2,2,6,26,3
stefano turati,monza,Serie-A,2024-2025,2001,30,30,2676,0,0,1,0,0,0,0
kacper urbanski,bologna,Serie-A,2024-2025,2004,7,1,247,1,0,2,0,5,15,19
kacper urbanski,monza,Serie-A,2024-2025,2004,8,6,500,0,0,1,0,10,41,14
lautaro valenti,parma,Serie-A,2024-2025,1999,20,18,1556,1,0,6,1,3,28,3
nicolas valentini,hellas verona,Serie-A,2024-2025,2001,14,13,1129,0,0,5,1,4,42,1
emanuele valeri,parma,Serie-A,2024-2025,1998,35,34,2873,2,6,1,0,79,93,109
alex valle,como,Serie-A,2024-2025,2004,15,12,1030,0,0,2,0,19,44,30
mattia valoti,monza,Serie-A,2024-2025,1993,5,0,40,0,0,1,0,0,0,0
ignace van der brempt,como,Serie-A,2024-2025,2002,20,14,1257,0,1,3,0,19,42,34
devis vasquez,empoli,Serie-A,2024-2025,1998,32,32,2880,0,0,2,0,0,0,0
johan vasquez,genoa,Serie-A,2024-2025,1998,36,34,3041,3,0,9,0,37,96,12
matias vecino,lazio,Serie-A,2024-2025,1991,20,7,877,2,3,7,0,4,29,14
danilo veiga,lecce,Serie-A,2024-2025,2002,13,2,374,0,0,0,0,10,10,13
renato veiga,juventus,Serie-A,2024-2025,2003,13,12,1093,0,1,2,0,9,40,0
lorenzo venturino,genoa,Serie-A,2024-2025,2006,6,1,167,2,0,0,0,5,7,10
simone verdi,como,Serie-A,2024-2025,1992,9,0,115,0,0,1,0,3,5,13
samuele vignato,monza,Serie-A,2024-2025,2004,17,3,470,0,0,0,0,5,17,30
nicolas viola,cagliari,Serie-A,2024-2025,1989,27,18,1267,3,1,2,0,21,46,70
mattia viti,empoli,Serie-A,2024-2025,2002,30,30,2572,1,0,3,0,17,86,10
vitinha,genoa,Serie-A,2024-2025,2000,25,16,1328,2,3,2,0,38,19,71
dusan vlahovic,juventus,Serie-A,2024-2025,2000,29,21,1784,10,4,3,0,27,22,117
vanja vlahovic,atalanta,Serie-A,2024-2025,2004,3,0,60,0,0,0,0,0,0,5
nikola vlasic,torino,Serie-A,2024-2025,1997,30,23,2117,5,4,0,0,53,94,110
alessandro vogliacco,genoa,Serie-A,2024-2025,1998,12,8,715,2,0,3,0,9,26,2
alessandro vogliacco,parma,Serie-A,2024-2025,1998,10,10,772,0,0,2,0,2,21,0
mergim vojvoda,torino,Serie-A,2024-2025,1995,17,12,1105,0,0,4,0,18,64,34
mergim vojvoda,como,Serie-A,2024-2025,1995,11,8,717,1,2,2,0,16,43,40
stefan de vrij,inter,Serie-A,2024-2025,1992,26,18,1726,3,0,2,0,11,76,5
kyle walker,milan,Serie-A,2024-2025,1990,11,7,659,0,0,1,0,11,32,19
sebastian walukiewicz,torino,Serie-A,2024-2025,2000,29,20,1661,0,0,6,0,25,80,31
sebastian walukiewicz,empoli,Serie-A,2024-2025,2000,2,2,180,0,0,0,0,2,8,3
timothy weah,juventus,Serie-A,2024-2025,2000,30,18,1638,5,2,4,0,45,56,120
mateusz wieteska,cagliari,Serie-A,2024-2025,1997,5,1,184,0,0,1,0,1,5,0
john yeboah,venezia,Serie-A,2024-2025,2000,33,11,1226,1,1,6,0,50,42,88
kenan yldz,juventus,Serie-A,2024-2025,2005,35,28,2402,7,4,2,1,115,121,223
mattia zaccagni,lazio,Serie-A,2024-2025,1995,34,33,2686,8,6,10,0,91,114,264
nicola zalewski,roma,Serie-A,2024-2025,2002,12,4,533,0,0,0,0,31,17,54
nicola zalewski,inter,Serie-A,2024-2025,2002,11,4,435,1,1,4,0,29,18,47
andrefrank zambo anguissa,napoli,Serie-A,2024-2025,1995,35,32,2852,6,4,5,0,24,144,119
francesco zampano,venezia,Serie-A,2024-2025,1993,24,17,1639,1,2,5,0,42,41,85
nicolo zaniolo,fiorentina,Serie-A,2024-2025,1999,9,4,343,0,0,2,1,8,5,20
nicolo zaniolo,atalanta,Serie-A,2024-2025,1999,14,0,356,2,2,4,0,7,13,33
alessandro zanoli,genoa,Serie-A,2024-2025,2000,31,19,1711,1,0,3,0,65,27,90
duvan zapata,torino,Serie-A,2024-2025,1991,7,7,587,3,0,1,0,6,7,36
gabriele zappa,cagliari,Serie-A,2024-2025,1999,37,35,3060,2,0,4,0,57,146,82
davide zappacosta,atalanta,Serie-A,2024-2025,1992,30,26,2067,4,2,3,0,67,107,139
oier zarraga,udinese,Serie-A,2024-2025,1999,22,9,896,1,0,0,0,7,28,23
jordan zemura,udinese,Serie-A,2024-2025,1999,23,13,1415,1,2,2,0,25,42,76
alessio zerbin,venezia,Serie-A,2024-2025,1999,18,17,1518,1,1,4,0,53,54,70
alessio zerbin,napoli,Serie-A,2024-2025,1999,2,0,2,0,0,0,0,0,0,0
kevin zeroli,monza,Serie-A,2024-2025,2005,8,4,395,0,1,0,0,2,5,8
kevin zeroli,milan,Serie-A,2024-2025,2005,1,0,12,0,0,0,0,1,2,3
piotr zielinski,inter,Serie-A,2024-2025,1994,26,8,980,2,2,0,0,26,65,24
nadir zortea,cagliari,Serie-A,2024-2025,1999,35,33,2713,6,2,2,0,69,63,144
szymon zurkowski,empoli,Serie-A,2024-2025,1997,5,0,106,0,0,0,0,1,1,3
milan uric,monza,Serie-A,2024-2025,1990,18,13,1270,4,1,3,0,2,21,30
milan uric,parma,Serie-A,2024-2025,1990,9,3,268,1,0,1,0,0,7,6
junior adamu,freiburg,Bundesliga,2024-2025,2001,25,19,1545,2,2,5,1,8,14,84
karim adeyemi,dortmund,Bundesliga,2024-2025,2002,25,17,1433,7,6,4,0,68,28,153
amine adli,leverkusen,Bundesliga,2024-2025,2000,20,6,766,2,0,3,0,37,24,100
oladapo afolayan,st pauli,Bundesliga,2024-2025,1998,32,17,1639,3,1,3,0,53,32,108
felix agu,werder bremen,Bundesliga,2024-2025,1999,22,21,1751,3,0,1,0,33,43,105
erik ahlstrand,st pauli,Bundesliga,2024-2025,2001,5,0,43,0,0,0,0,1,1,3
kevin akpoguma,hoffenheim,Bundesliga,2024-2025,1995,32,23,2220,0,0,3,0,14,98,16
andreas albers,st pauli,Bundesliga,2024-2025,1990,14,0,62,1,0,0,0,1,3,6
ben alexander voll,st pauli,Bundesliga,2024-2025,2000,2,1,91,0,0,1,0,0,0,0
skelly alvero,werder bremen,Bundesliga,2024-2025,2002,12,1,236,0,0,1,0,1,8,0
aurele amenda,eint frankfurt,Bundesliga,2024-2025,2003,8,1,96,0,0,1,0,1,2,1
nadiem amiri,mainz,Bundesliga,2024-2025,1996,30,30,2473,7,5,9,2,50,204,64
mohamed amoura,wolfsburg,Bundesliga,2024-2025,2000,31,29,2467,10,9,6,0,81,61,244
robert andrich,leverkusen,Bundesliga,2024-2025,1994,23,19,1598,2,2,7,0,8,65,17
waldemar anton,dortmund,Bundesliga,2024-2025,1996,26,22,1949,2,2,4,0,32,117,28
maximilian arnold,wolfsburg,Bundesliga,2024-2025,1994,28,27,2356,3,5,7,1,9,128,16
jannfiete arp,holstein kiel,Bundesliga,2024-2025,2000,23,3,713,2,0,8,1,14,21,66
arthur,leverkusen,Bundesliga,2024-2025,2003,20,7,752,0,1,1,0,15,25,53
noah atubolu,freiburg,Bundesliga,2024-2025,2002,26,26,2307,0,0,2,0,0,2,0
ayman azhil,dortmund,Bundesliga,2024-2025,2001,1,0,24,0,0,1,0,0,1,1
adam aznou,bayern munich,Bundesliga,2024-2025,2006,2,0,17,0,0,0,0,0,1,2
aliou badara balde,bochum,Bundesliga,2024-2025,2002,5,0,91,0,0,1,0,2,1,5
ridle baku,wolfsburg,Bundesliga,2024-2025,1998,15,14,1170,2,1,2,0,16,44,78
ridle baku,rb leipzig,Bundesliga,2024-2025,1998,19,15,1275,2,3,1,0,21,41,97
samuel bamba,bochum,Bundesliga,2024-2025,2004,5,0,27,0,0,0,0,3,5,8
noahkai banks,augsburg,Bundesliga,2024-2025,2006,8,2,278,0,0,2,0,2,8,3
scott banks,st pauli,Bundesliga,2024-2025,2001,12,0,116,0,0,1,0,3,1,8
aymen barkok,mainz,Bundesliga,2024-2025,1998,4,0,73,0,0,0,0,2,5,6
michy batshuayi,eint frankfurt,Bundesliga,2024-2025,1993,10,3,300,3,0,2,0,3,8,15
maximilian bauer,augsburg,Bundesliga,2024-2025,2000,11,8,658,0,0,1,0,4,30,7
oliver baumann,hoffenheim,Bundesliga,2024-2025,1990,28,28,2520,0,0,1,0,0,1,0
christoph baumgartner,rb leipzig,Bundesliga,2024-2025,1999,31,18,1610,2,1,5,0,37,53,95
ihlas bebou,hoffenheim,Bundesliga,2024-2025,1994,1,0,9,0,0,0,0,0,0,0
adrian beck,heidenheim,Bundesliga,2024-2025,1997,32,18,1598,4,1,1,0,37,69,83
timo becker,holstein kiel,Bundesliga,2024-2025,1997,30,28,2445,0,2,2,0,28,57,38
hannes behrens,hoffenheim,Bundesliga,2024-2025,,1,0,29,0,0,0,0,0,1,7
kevin behrens,wolfsburg,Bundesliga,2024-2025,1991,18,0,170,1,0,2,0,2,4,18
maximilian beier,dortmund,Bundesliga,2024-2025,2002,29,17,1591,8,5,2,0,24,33,124
stefan bell,mainz,Bundesliga,2024-2025,1991,18,15,1436,0,1,4,0,8,38,5
jeanuel belocian,leverkusen,Bundesliga,2024-2025,2005,5,1,68,0,0,1,0,0,3,1
laszlo benes,union berlin,Bundesliga,2024-2025,1997,23,3,589,2,1,4,0,6,28,34
ramy bensebaini,dortmund,Bundesliga,2024-2025,1995,31,23,2022,1,6,6,0,26,128,58
mergim berisha,hoffenheim,Bundesliga,2024-2025,1998,11,3,333,1,1,1,0,2,7,18
mergim berisha,augsburg,Bundesliga,2024-2025,1998,2,0,40,0,0,1,0,2,0,8
bernardo,bochum,Bundesliga,2024-2025,1995,21,19,1782,0,0,5,0,14,100,14
alexander bernhardsson,holstein kiel,Bundesliga,2024-2025,1998,19,15,1263,7,2,3,0,25,33,72
matus bero,bochum,Bundesliga,2024-2025,1995,30,29,2565,5,2,11,0,29,143,111
janniklas beste,freiburg,Bundesliga,2024-2025,1999,12,0,212,0,1,0,0,5,8,20
el bilal toure,stuttgart,Bundesliga,2024-2025,2001,12,3,356,2,1,0,0,6,7,25
tom bischof,hoffenheim,Bundesliga,2024-2025,2005,31,30,2559,5,2,5,0,47,138,102
leonardo bittencourt,werder bremen,Bundesliga,2024-2025,1993,27,10,982,2,1,3,0,19,64,38
myron boadu,bochum,Bundesliga,2024-2025,2001,19,11,1042,9,1,2,0,12,18,70
sacha boey,bayern munich,Bundesliga,2024-2025,2000,13,6,593,0,2,1,0,18,39,63
victor boniface,leverkusen,Bundesliga,2024-2025,2000,19,12,1008,8,1,2,0,26,23,61
sebastiaan bornauw,wolfsburg,Bundesliga,2024-2025,1999,15,8,788,2,1,2,0,3,21,1
carlo boukhalfa,st pauli,Bundesliga,2024-2025,1999,25,19,1646,2,0,1,0,10,41,44
julian brandt,dortmund,Bundesliga,2024-2025,1996,30,28,2303,5,10,1,0,61,149,199
tim breithaupt,augsburg,Bundesliga,2024-2025,2002,2,2,120,0,1,0,0,1,10,1
maximilian breunig,heidenheim,Bundesliga,2024-2025,2000,13,2,350,2,0,0,0,5,7,13
moritz broschinski,bochum,Bundesliga,2024-2025,2000,33,15,1390,1,3,1,0,37,20,130
nathaniel brown,eint frankfurt,Bundesliga,2024-2025,2003,26,22,1947,3,6,2,0,45,63,119
jacob bruun larsen,hoffenheim,Bundesliga,2024-2025,1998,12,3,400,2,2,0,0,16,16,41
jacob bruun larsen,stuttgart,Bundesliga,2024-2025,1998,15,3,414,1,0,1,0,19,19,40
emi buendia,leverkusen,Bundesliga,2024-2025,1996,11,3,257,2,0,0,0,2,14,24
marius bulter,hoffenheim,Bundesliga,2024-2025,1993,25,22,1729,7,2,4,0,57,35,155
jonathan burkardt,mainz,Bundesliga,2024-2025,2000,29,28,2109,18,2,0,0,32,42,157
oliver burke,werder bremen,Bundesliga,2024-2025,1997,25,9,908,5,0,4,0,22,15,88
marnon busch,heidenheim,Bundesliga,2024-2025,1994,23,15,1396,0,1,1,0,22,63,43
anthony caci,mainz,Bundesliga,2024-2025,1997,33,33,2684,1,7,6,0,45,133,152
cole campbell,dortmund,Bundesliga,2024-2025,2006,4,0,22,0,0,0,0,1,0,1
emre can,dortmund,Bundesliga,2024-2025,1994,31,23,2105,3,0,4,1,20,116,12
tiago cardoso,gladbach,Bundesliga,2024-2025,2006,5,4,380,0,0,0,0,0,0,0
abdoulie ceesay,st pauli,Bundesliga,2024-2025,2004,7,0,60,0,0,1,0,0,0,8
julian chabot,stuttgart,Bundesliga,2024-2025,1998,31,27,2269,3,1,11,1,7,108,5
el chadaille bitshiabu,rb leipzig,Bundesliga,2024-2025,2005,21,13,1130,0,0,2,1,4,69,2
fares chaibi,eint frankfurt,Bundesliga,2024-2025,2002,26,10,1013,1,3,2,0,20,52,73
timothy chandler,eint frankfurt,Bundesliga,2024-2025,1990,3,0,24,0,0,0,0,1,3,4
anrie chase,stuttgart,Bundesliga,2024-2025,2004,12,7,734,0,0,1,0,6,28,2
arthur chaves,hoffenheim,Bundesliga,2024-2025,2001,26,24,2185,1,0,8,0,10,57,13
fabio chiarodia,gladbach,Bundesliga,2024-2025,2005,16,3,379,1,0,0,0,1,10,1
carney chukwuemeka,dortmund,Bundesliga,2024-2025,2003,10,1,253,1,0,1,0,15,18,24
alexis claudemaurice,augsburg,Bundesliga,2024-2025,1998,28,25,2109,9,2,4,0,59,61,102
nnamdi collins,eint frankfurt,Bundesliga,2024-2025,2004,24,15,1489,1,1,4,0,30,63,42
kingsley coman,bayern munich,Bundesliga,2024-2025,1996,28,14,1282,5,4,0,0,66,45,215
sirlord conteh,heidenheim,Bundesliga,2024-2025,1996,29,4,892,1,1,2,0,29,19,75
danny da costa,mainz,Bundesliga,2024-2025,1993,25,25,2006,0,1,0,0,21,109,22
yan couto,dortmund,Bundesliga,2024-2025,2002,21,8,895,0,0,5,0,46,68,83
tomas cvancara,gladbach,Bundesliga,2024-2025,2000,28,7,831,2,0,5,1,15,23,50
finn dahmen,augsburg,Bundesliga,2024-2025,1998,19,19,1710,0,0,0,0,0,3,0
thomas dahne,holstein kiel,Bundesliga,2024-2025,1994,9,9,810,0,0,0,0,0,0,0
mahmoud dahoud,eint frankfurt,Bundesliga,2024-2025,1996,9,3,364,1,1,2,0,1,17,6
ameen aldakhil,stuttgart,Bundesliga,2024-2025,2002,7,6,432,0,0,0,1,1,12,0
bence dardai,wolfsburg,Bundesliga,2024-2025,2006,21,16,1304,1,1,0,0,5,39,24
lukas daschner,bochum,Bundesliga,2024-2025,1998,14,3,412,1,1,0,0,8,11,19
alphonso davies,bayern munich,Bundesliga,2024-2025,2000,19,17,1560,1,2,0,0,81,120,140
olivier deman,werder bremen,Bundesliga,2024-2025,2000,9,0,67,0,0,1,0,2,4,1
ermedin demirovic,stuttgart,Bundesliga,2024-2025,1998,34,20,1855,15,1,2,0,20,31,115
justin diehl,stuttgart,Bundesliga,2024-2025,2004,6,0,104,1,0,0,0,5,5,20
eric dier,bayern munich,Bundesliga,2024-2025,1994,21,16,1463,2,1,1,0,12,73,1
junior dina ebimbe,eint frankfurt,Bundesliga,2024-2025,2000,7,3,293,0,1,0,0,5,3,27
eren dinkci,freiburg,Bundesliga,2024-2025,2001,23,13,1196,0,3,1,0,33,35,71
ritsu doan,freiburg,Bundesliga,2024-2025,1998,34,33,2862,10,7,2,0,64,130,178
danilho doekhi,union berlin,Bundesliga,2024-2025,1998,34,34,3060,1,1,4,0,13,96,14
niklas dorsch,augsburg,Bundesliga,2024-2025,1998,1,0,32,0,0,0,0,1,1,0
niklas dorsch,heidenheim,Bundesliga,2024-2025,1998,22,19,1335,2,2,5,1,13,57,21
patrick drewes,bochum,Bundesliga,2024-2025,1993,21,21,1890,0,0,2,0,0,0,0
tim drexler,hoffenheim,Bundesliga,2024-2025,2005,8,5,357,0,0,2,0,2,16,2
marvin ducksch,werder bremen,Bundesliga,2024-2025,1994,32,30,2418,8,8,3,0,26,86,166
julien duranville,dortmund,Bundesliga,2024-2025,2006,12,2,283,0,0,3,0,16,7,33
adam dzwigaa,st pauli,Bundesliga,2024-2025,1995,16,2,373,0,0,2,1,1,14,4
johannes eggestein,st pauli,Bundesliga,2024-2025,1998,27,22,1853,3,4,3,0,25,43,138
maximilian eggestein,freiburg,Bundesliga,2024-2025,1996,33,33,2845,2,0,4,0,34,141,41
hugo ekitike,eint frankfurt,Bundesliga,2024-2025,2002,33,31,2563,15,8,1,0,93,53,215
elif elmas,rb leipzig,Bundesliga,2024-2025,1999,2,0,44,0,0,1,0,0,2,2
nico elvedi,gladbach,Bundesliga,2024-2025,1996,25,25,2135,1,1,1,0,20,55,5
arne engels,augsburg,Bundesliga,2024-2025,2003,1,1,79,0,0,1,0,1,1,5
patrick erras,holstein kiel,Bundesliga,2024-2025,1995,10,10,832,1,0,2,0,3,25,1
samuel essende,augsburg,Bundesliga,2024-2025,1998,30,21,1636,7,2,4,2,33,21,118
frank feller,heidenheim,Bundesliga,2024-2025,2004,2,1,121,0,0,0,0,0,0,0
kilian fischer,wolfsburg,Bundesliga,2024-2025,2000,32,29,2297,1,0,7,0,51,110,89
jonas fohrenbach,heidenheim,Bundesliga,2024-2025,1996,27,22,1832,0,1,3,0,36,59,50
marco friedl,werder bremen,Bundesliga,2024-2025,1998,26,25,2161,0,0,10,2,4,69,1
marvin friedrich,gladbach,Bundesliga,2024-2025,1995,22,9,989,0,1,0,0,11,36,3
jeremie frimpong,leverkusen,Bundesliga,2024-2025,2000,33,25,2314,5,5,4,0,100,55,272
chris fuhrich,stuttgart,Bundesliga,2024-2025,1998,33,23,1981,2,3,1,0,114,95,202
shio fukuda,gladbach,Bundesliga,2024-2025,2004,6,0,60,1,0,0,0,0,1,3
cristian gamboa,bochum,Bundesliga,2024-2025,1989,12,1,226,1,0,1,0,2,5,9
aleix garcia,leverkusen,Bundesliga,2024-2025,1997,28,17,1455,3,4,3,0,27,120,47
viggo gebel,rb leipzig,Bundesliga,2024-2025,2007,1,0,14,0,0,0,0,0,0,3
lutsharel geertruida,rb leipzig,Bundesliga,2024-2025,2000,24,17,1557,1,0,2,0,21,93,34
dennis geiger,hoffenheim,Bundesliga,2024-2025,1998,20,7,734,0,0,4,0,12,37,21
valentin gendrey,hoffenheim,Bundesliga,2024-2025,2000,22,14,1414,1,1,1,0,24,49,86
yannick gerhardt,wolfsburg,Bundesliga,2024-2025,1994,29,15,1518,1,1,5,1,27,57,63
max geschwill,holstein kiel,Bundesliga,2024-2025,2001,19,13,1282,1,2,2,0,6,58,16
dimitris giannoulis,augsburg,Bundesliga,2024-2025,1995,31,31,2650,1,4,8,0,60,104,164
armin gigovic,holstein kiel,Bundesliga,2024-2025,2002,31,23,1895,5,1,5,0,37,50,45
benedikt gimber,heidenheim,Bundesliga,2024-2025,1997,32,32,2671,0,0,9,0,7,46,8
matthias ginter,freiburg,Bundesliga,2024-2025,1994,32,28,2561,2,1,5,0,11,113,16
jamie gittens,dortmund,Bundesliga,2024-2025,2004,32,21,1776,8,3,4,0,113,42,180
serge gnabry,bayern munich,Bundesliga,2024-2025,1995,27,13,1242,7,5,0,0,44,48,149
tidiam gomis,rb leipzig,Bundesliga,2024-2025,2006,8,1,152,0,1,2,0,5,3,14
leon goretzka,bayern munich,Bundesliga,2024-2025,1995,26,13,1325,4,1,2,0,35,127,28
robin gosens,union berlin,Bundesliga,2024-2025,1994,1,1,90,0,0,1,0,1,4,5
mario gotze,eint frankfurt,Bundesliga,2024-2025,1992,24,18,1542,3,2,1,0,29,88,96
jeffrey gouweleeuw,augsburg,Bundesliga,2024-2025,1991,33,33,2944,1,4,9,0,24,142,19
kamil grabara,wolfsburg,Bundesliga,2024-2025,1999,29,29,2585,0,0,2,0,0,2,0
michael gregoritsch,freiburg,Bundesliga,2024-2025,1994,20,5,639,2,1,2,0,6,19,36
vincenzo grifo,freiburg,Bundesliga,2024-2025,1993,34,31,2432,8,11,2,0,58,128,147
florian grillitsch,hoffenheim,Bundesliga,2024-2025,1995,8,8,601,0,0,1,0,4,44,4
alex grimaldo,leverkusen,Bundesliga,2024-2025,1995,32,31,2636,2,7,6,1,86,160,252
pascal gro,dortmund,Bundesliga,2024-2025,1991,30,28,2327,0,9,5,1,41,178,122
marco grull,werder bremen,Bundesliga,2024-2025,1998,30,13,1181,6,1,1,0,24,38,93
raphael guerreiro,bayern munich,Bundesliga,2024-2025,1993,23,19,1572,4,4,2,0,39,85,126
morgan guilavogui,st pauli,Bundesliga,2024-2025,1998,25,21,1807,6,2,6,0,42,41,135
serhou guirassy,dortmund,Bundesliga,2024-2025,1996,30,29,2598,21,4,4,0,25,43,128
peter gulacsi,rb leipzig,Bundesliga,2024-2025,1990,30,30,2631,0,0,0,0,0,0,0
robert gumny,augsburg,Bundesliga,2024-2025,1998,7,2,271,0,0,2,0,5,10,13
christian gunter,freiburg,Bundesliga,2024-2025,1993,29,27,2314,2,2,0,0,19,52,109
janik haberer,union berlin,Bundesliga,2024-2025,1994,28,21,1696,0,0,1,0,13,59,22
robin hack,gladbach,Bundesliga,2024-2025,1998,33,27,2172,4,7,4,0,51,95,141
amadou haidara,rb leipzig,Bundesliga,2024-2025,1998,28,16,1320,0,1,7,0,7,65,24
andreas hancheolsen,mainz,Bundesliga,2024-2025,1997,22,12,1284,1,1,4,1,2,34,5
phil harres,holstein kiel,Bundesliga,2024-2025,2002,26,17,1544,8,1,3,0,12,16,71
ramon hendriks,stuttgart,Bundesliga,2024-2025,2001,25,10,1154,0,1,3,0,8,36,22
paul hennrich,hoffenheim,Bundesliga,2024-2025,2005,1,0,12,0,0,0,0,1,0,0
benjamin henrichs,rb leipzig,Bundesliga,2024-2025,1997,15,10,935,0,2,3,0,9,29,55
mario hermoso,leverkusen,Bundesliga,2024-2025,1995,4,3,293,0,0,0,0,2,20,3
piero hincapie,leverkusen,Bundesliga,2024-2025,2002,32,28,2670,2,2,8,0,52,152,72
adam hlozek,hoffenheim,Bundesliga,2024-2025,2002,27,22,1871,8,4,2,0,54,68,102
nicolas hofler,freiburg,Bundesliga,2024-2025,1990,20,7,794,0,0,3,0,1,30,3
jonas hofmann,leverkusen,Bundesliga,2024-2025,1992,11,4,356,2,1,1,0,10,14,29
philipp hofmann,bochum,Bundesliga,2024-2025,1993,32,27,2277,3,3,4,0,8,53,112
lucas holer,freiburg,Bundesliga,2024-2025,1994,31,21,1867,6,4,3,0,21,47,122
benedict hollerbach,union berlin,Bundesliga,2024-2025,2001,34,30,2540,9,1,3,0,103,68,214
lewis holtby,holstein kiel,Bundesliga,2024-2025,1990,25,13,1238,0,1,1,1,14,47,34
gerrit holtmann,bochum,Bundesliga,2024-2025,1995,23,12,1136,2,1,2,0,50,33,97
franck honorat,gladbach,Bundesliga,2024-2025,1996,19,18,1439,4,7,0,0,63,45,124
mathias honsak,heidenheim,Bundesliga,2024-2025,1996,22,12,1181,5,1,1,0,37,29,58
timo horn,bochum,Bundesliga,2024-2025,1993,13,13,1170,0,0,2,0,0,1,0
lukas hradecky,leverkusen,Bundesliga,2024-2025,1989,29,29,2610,0,0,1,0,0,0,0
robin hranac,hoffenheim,Bundesliga,2024-2025,2000,4,2,219,0,0,0,0,2,4,0
hong hyunseok,mainz,Bundesliga,2024-2025,1999,23,4,530,0,1,0,0,10,23,31
oscar hjlund,eint frankfurt,Bundesliga,2024-2025,2005,20,7,722,1,0,0,0,17,49,9
arijon ibrahimovic,bayern munich,Bundesliga,2024-2025,2005,1,0,1,0,0,0,0,0,0,0
andrej ilic,union berlin,Bundesliga,2024-2025,2000,16,11,937,7,0,1,0,5,13,59
jackson irvine,st pauli,Bundesliga,2024-2025,1993,29,29,2610,0,6,2,0,19,117,58
ko itakura,gladbach,Bundesliga,2024-2025,1997,31,31,2790,3,0,5,0,23,69,5
hiroki ito,bayern munich,Bundesliga,2024-2025,1999,6,3,250,1,0,1,0,3,18,6
marko ivezic,holstein kiel,Bundesliga,2024-2025,2001,23,18,1657,0,0,5,0,3,40,9
lee jaesung,mainz,Bundesliga,2024-2025,1992,33,31,2650,7,6,4,0,28,105,165
kristijan jakic,augsburg,Bundesliga,2024-2025,1997,31,27,2306,0,1,2,0,24,106,49
luca jaquez,stuttgart,Bundesliga,2024-2025,2003,5,2,253,0,0,0,0,5,18,0
dominik javorcek,holstein kiel,Bundesliga,2024-2025,2002,13,4,386,0,2,2,0,7,4,23
finn jeltsch,stuttgart,Bundesliga,2024-2025,2006,12,9,780,0,0,2,0,8,31,5
fredrik jensen,augsburg,Bundesliga,2024-2025,1997,20,9,763,0,0,0,0,16,20,58
moritz jenz,mainz,Bundesliga,2024-2025,1999,19,18,1600,0,0,4,0,1,47,3
carl johansson,holstein kiel,Bundesliga,2024-2025,1994,10,7,568,0,0,0,1,0,12,0
anthony jung,werder bremen,Bundesliga,2024-2025,1991,28,20,1898,0,0,1,0,20,121,6
josip juranovic,union berlin,Bundesliga,2024-2025,1995,17,13,1159,0,1,4,0,19,52,45
david jurasek,hoffenheim,Bundesliga,2024-2025,2000,14,6,619,0,1,0,0,17,22,42
yusuf kabaday,augsburg,Bundesliga,2024-2025,2004,5,0,71,1,0,0,0,2,3,8
almugera kabar,dortmund,Bundesliga,2024-2025,2006,5,1,137,0,0,2,1,5,6,2
issa kabore,werder bremen,Bundesliga,2024-2025,2001,9,3,308,0,0,0,0,15,8,35
pavel kaderabek,hoffenheim,Bundesliga,2024-2025,1992,24,18,1576,2,0,6,0,15,47,86
